"SaleID","County","Township","TaxDistrict","ParcelNumber","PropertyClass","PostedAV","CurrentAV","SalePrice","PostedSaleRatio","SaleRatio","PostedExplanation","Explanation","Reclassified"
"C22-2022-0035808","Floyd","New Albany",7,"22-05-02-800-024.037-007",510,372800,369000,820000,0.454634146341463,0.45,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035809","Floyd","New Albany",8,"22-05-02-900-615.000-008",510,211200,253000,581000,0.363511187607573,0.435456110154905,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035812","Floyd","New Albany",8,"22-05-02-700-970.000-008",510,165000,167600,427954,0.3855554568949,0.391630876215668,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035857","Floyd","Greenville",4,"22-03-03-400-003.000-004",511,508400,554800,1120000,0.453928571428571,0.495357142857143,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035837","Floyd","New Albany",8,"22-05-04-200-853.000-008",510,41800,42700,105000,0.398095238095238,0.406666666666667,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036020","Floyd","New Albany",8,"22-05-02-800-369.000-008",520,134000,129600,272000,0.492647058823529,0.476470588235294,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036040","Floyd","New Albany",8,"22-05-02-800-326.000-008",520,81700,79300,166000,0.492168674698795,0.477710843373494,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035826","Floyd","Greenville",4,"22-03-01-000-301.000-004",510,217200,239500,533000,0.40750469043152,0.449343339587242,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035830","Floyd","Greenville",5,"22-03-00-400-228.000-005",510,305800,311900,690000,0.443188405797101,0.452028985507246,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035854","Floyd","New Albany",8,"22-05-02-901-235.000-008",510,82900,87800,150000,0.552666666666667,0.585333333333333,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036014","Floyd","New Albany",8,"22-05-04-300-640.000-008",510,114600,132500,3e+05,0.382,0.441666666666667,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036016","Floyd","New Albany",8,"22-05-04-400-636.044-008",510,144800,153000,408200,0.354728074473297,0.374816266536012,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035833","Floyd","Georgetown",3,"22-02-03-400-266.000-003",510,278900,307900,632000,0.44129746835443,0.487183544303797,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035840","Floyd","New Albany",8,"22-05-00-300-919.000-008",510,62100,66900,160000,0.388125,0.418125,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035836","Floyd","New Albany",7,"22-05-02-600-031.103-007",510,226400,255000,530000,0.427169811320755,0.481132075471698,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035841","Floyd","New Albany",7,"22-05-06-300-088.000-007",510,204500,228300,578000,0.353806228373702,0.394982698961938,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035846","Floyd","Georgetown",2,"22-02-00-900-069.000-002",510,278400,301400,718000,0.387743732590529,0.419777158774373,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035858","Floyd","New Albany",8,"22-05-02-800-174.002-008",510,188200,184600,334000,0.563473053892216,0.552694610778443,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035860","Floyd","New Albany",8,"22-05-06-300-234.000-008",510,331200,335800,770000,0.43012987012987,0.436103896103896,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035845","Floyd","New Albany",8,"22-05-06-200-753.000-008",510,247100,268200,6e+05,0.411833333333333,0.447,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035852","Floyd","New Albany",7,"22-05-10-700-161.000-007",510,281800,293600,6e+05,0.469666666666667,0.489333333333333,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035856","Floyd","New Albany",7,"22-05-10-700-169.000-007",510,212000,225000,504000,0.420634920634921,0.446428571428571,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035888","Floyd","New Albany",8,"22-05-04-300-282.000-008",499,224200,219500,225000,0.996444444444444,0.975555555555556,"Valid Sale- Used in ComImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035892","Floyd","New Albany",8,"22-05-02-901-374.000-008",510,141700,169700,396000,0.357828282828283,0.428535353535354,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035859","Floyd","New Albany",8,"22-05-02-802-227.000-008",510,134700,154400,376000,0.358244680851064,0.41063829787234,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035863","Floyd","New Albany",7,"22-05-08-600-576.000-007",510,321900,326800,730000,0.440958904109589,0.447671232876712,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035864","Floyd","New Albany",7,"22-05-06-500-383.000-007",510,390800,422300,970800,0.402554594149155,0.435002060156572,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035871","Floyd","Georgetown",3,"22-02-03-400-271.000-003",510,332100,367500,6e+05,0.5535,0.6125,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035876","Floyd","Lafayette",6,"22-04-01-800-447.000-006",510,185800,184000,459800,0.404088734232275,0.400173988690735,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035896","Floyd","New Albany",8,"22-05-02-900-505.000-008",510,124600,132900,290000,0.429655172413793,0.458275862068966,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035900","Floyd","New Albany",7,"22-05-08-400-051.017-007",510,159200,169400,360000,0.442222222222222,0.470555555555556,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035868","Floyd","New Albany",8,"22-05-02-700-271.000-008",511,165500,186700,380000,0.435526315789474,0.491315789473684,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035941","Floyd","Georgetown",2,"22-02-02-800-039.011-002",510,220600,262700,549800,0.401236813386686,0.477810112768279,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035877","Floyd","New Albany",7,"22-05-02-600-031.102-007",510,226400,255000,610000,0.371147540983607,0.418032786885246,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035879","Floyd","New Albany",7,"22-05-01-000-107.000-007",510,700100,687000,1700000,0.411823529411765,0.404117647058824,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035886","Floyd","New Albany",8,"22-05-03-400-323.000-008",510,168700,170600,397000,0.424937027707809,0.429722921914358,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035884","Floyd","New Albany",8,"22-05-04-200-132.000-008",511,83600,82800,2e+05,0.418,0.414,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035897","Floyd","New Albany",8,"22-05-02-900-429.000-008",510,88500,94300,160000,0.553125,0.589375,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035945","Floyd","New Albany",7,"22-05-08-600-481.000-007",510,307000,330900,848000,0.362028301886792,0.390212264150943,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035906","Floyd","New Albany",8,"22-05-03-400-904.000-008",510,127300,132200,330000,0.385757575757576,0.400606060606061,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035913","Floyd","New Albany",8,"22-05-03-300-287.000-008",510,235400,243000,470000,0.500851063829787,0.517021276595745,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035918","Floyd","Georgetown",3,"22-02-03-400-433.000-003",510,226500,251300,666000,0.34009009009009,0.377327327327327,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035919","Floyd","New Albany",8,"22-05-02-200-758.000-008",510,165100,195200,470000,0.351276595744681,0.41531914893617,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035921","Floyd","New Albany",8,"22-05-03-401-776.000-008",510,396400,410500,906000,0.437527593818985,0.453090507726269,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035924","Floyd","Lafayette",6,"22-04-02-000-209.000-006",511,255500,285900,560000,0.45625,0.510535714285714,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035934","Floyd","New Albany",8,"22-05-03-400-894.000-008",510,123700,128500,268000,0.461567164179104,0.479477611940299,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035935","Floyd","New Albany",8,"22-05-03-400-650.000-008",510,95100,109100,250000,0.3804,0.4364,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035939","Floyd","New Albany",8,"22-05-04-200-133.000-008",510,106700,105700,250000,0.4268,0.4228,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035949","Floyd","New Albany",8,"22-05-04-301-467.000-008",510,126700,125400,232000,0.546120689655172,0.54051724137931,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035928","Floyd","New Albany",8,"22-05-04-200-901.000-008",520,125800,122100,2e+05,0.629,0.6105,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035930","Floyd","New Albany",8,"22-05-04-201-456.000-008",510,248200,258700,640000,0.3878125,0.40421875,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035946","Floyd","New Albany",8,"22-05-04-201-453.000-008",510,188900,196700,435000,0.434252873563218,0.452183908045977,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035950","Floyd","New Albany",7,"22-05-12-700-154.000-007",511,31800,33500,62000,0.512903225806452,0.540322580645161,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035978","Floyd","New Albany",8,"22-05-02-802-372.000-008",510,312600,322500,799800,0.390847711927982,0.403225806451613,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035979","Floyd","New Albany",8,"22-05-03-300-157.000-008",510,233100,230800,616000,0.378409090909091,0.374675324675325,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036061","Floyd","New Albany",8,"22-05-03-500-185.000-008",510,86400,84900,180000,0.48,0.471666666666667,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035983","Floyd","New Albany",8,"22-05-02-801-303.000-008",510,101100,115600,230000,0.439565217391304,0.502608695652174,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035956","Floyd","New Albany",8,"22-05-04-300-854.000-008",510,106500,108600,240000,0.44375,0.4525,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035977","Floyd","New Albany",8,"22-05-04-200-541.000-008",510,71400,73100,150000,0.476,0.487333333333333,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035987","Floyd","Georgetown",3,"22-02-03-300-253.000-003",510,276100,280600,680000,0.406029411764706,0.412647058823529,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036066","Floyd","Georgetown",2,"22-02-02-500-011.036-002",510,403300,448500,895800,0.450212100915383,0.500669792364367,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036082","Floyd","New Albany",8,"22-05-02-801-317.000-008",510,54800,60700,110000,0.498181818181818,0.551818181818182,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035968","Floyd","Georgetown",2,"22-02-03-500-043.065-002",510,305400,323300,750000,0.4072,0.431066666666667,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035973","Floyd","Georgetown",2,"22-02-02-300-121.000-002",510,482900,473600,1058000,0.456427221172023,0.447637051039698,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035988","Floyd","New Albany",8,"22-05-02-700-680.000-008",510,151600,168200,320000,0.47375,0.525625,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035989","Floyd","New Albany",7,"22-05-08-600-384.000-007",510,315100,350500,784000,0.401913265306122,0.447066326530612,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0035993","Floyd","New Albany",8,"22-05-04-301-143.000-008",510,150100,157300,370000,0.405675675675676,0.425135135135135,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036067","Floyd","Greenville",4,"22-03-03-100-165.000-004",510,459400,477200,1070000,0.429345794392523,0.445981308411215,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036100","Floyd","Lafayette",6,"22-04-03-200-091.000-006",541,86100,92000,174000,0.494827586206897,0.528735632183908,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036064","Floyd","New Albany",8,"22-05-02-901-429.000-008",510,151300,158300,407000,0.371744471744472,0.388943488943489,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036071","Floyd","New Albany",7,"22-05-08-500-221.000-007",510,301600,298700,779800,0.386765837394204,0.383046935111567,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036099","Floyd","New Albany",8,"22-05-06-200-235.000-008",510,269500,285000,560000,0.48125,0.508928571428571,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036077","Floyd","Georgetown",3,"22-02-03-300-344.000-003",510,158800,169300,360000,0.441111111111111,0.470277777777778,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036103","Floyd","Georgetown",3,"22-02-03-300-339.000-003",510,160300,172200,378000,0.424074074074074,0.455555555555556,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036084","Floyd","New Albany",7,"22-05-06-500-196.000-007",510,346700,376000,820000,0.42280487804878,0.458536585365854,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036104","Floyd","New Albany",8,"22-05-02-701-171.000-008",510,143100,172800,416000,0.343990384615385,0.415384615384615,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036108","Floyd","Greenville",4,"22-03-01-000-189.000-004",511,196000,201000,534000,0.367041198501873,0.376404494382022,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036113","Floyd","Georgetown",2,"22-02-02-700-031.011-002",510,228500,280700,620000,0.368548387096774,0.452741935483871,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036116","Floyd","New Albany",8,"22-05-04-300-660.000-008",510,102500,101600,180000,0.569444444444444,0.564444444444444,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036118","Floyd","Georgetown",3,"22-02-03-400-116.002-003",521,193500,232500,418000,0.462918660287081,0.55622009569378,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036120","Floyd","New Albany",7,"22-05-02-900-202.000-007",510,400500,393100,969800,0.412971746751908,0.40534130748608,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036134","Floyd","New Albany",8,"22-05-02-700-027.000-008",510,152800,175000,335000,0.456119402985075,0.522388059701492,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036143","Floyd","Franklin",1,"22-01-01-500-122.000-001",510,81000,85000,186000,0.435483870967742,0.456989247311828,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036243","Floyd","New Albany",7,"22-05-08-600-047.000-007",520,772800,903600,1810000,0.426961325966851,0.499226519337017,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036123","Floyd","New Albany",8,"22-05-03-300-101.000-008",510,134300,158300,390000,0.344358974358974,0.405897435897436,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036130","Floyd","New Albany",8,"22-05-02-300-163.000-008",510,264100,261700,570000,0.463333333333333,0.459122807017544,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036138","Floyd","Georgetown",2,"22-02-02-800-076.000-002",511,283600,356100,780000,0.363589743589744,0.456538461538462,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036139","Floyd","New Albany",7,"22-05-06-500-112.000-007",510,278600,302300,630000,0.442222222222222,0.47984126984127,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036168","Floyd","Greenville",4,"22-03-01-100-168.000-004",511,82600,87500,190000,0.434736842105263,0.460526315789474,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036206","Floyd","New Albany",8,"22-05-02-800-467.000-008",510,48300,47000,90000,0.536666666666667,0.522222222222222,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036150","Floyd","Georgetown",3,"22-02-03-400-230.000-003",510,286000,315600,714000,0.400560224089636,0.442016806722689,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036157","Floyd","New Albany",8,"22-05-04-400-420.010-008",550,85500,106600,240000,0.35625,0.444166666666667,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036163","Floyd","New Albany",8,"22-05-02-200-424.000-008",510,175500,168900,310000,0.566129032258065,0.544838709677419,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036169","Floyd","New Albany",7,"22-05-06-400-141.000-007",510,204900,232800,540000,0.379444444444444,0.431111111111111,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036173","Floyd","Greenville",4,"22-03-02-700-021.000-004",511,356900,378700,656000,0.54405487804878,0.577286585365854,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036177","Floyd","New Albany",7,"22-05-08-401-167.000-007",510,283700,281200,716000,0.39622905027933,0.392737430167598,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036193","Floyd","Georgetown",3,"22-02-03-400-138.000-003",510,244700,272500,6e+05,0.407833333333333,0.454166666666667,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036181","Floyd","Lafayette",6,"22-04-03-000-200.000-006",510,415600,450100,1100000,0.377818181818182,0.409181818181818,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036253","Floyd","New Albany",8,"22-05-04-201-091.000-008",499,86200,83800,80900,1.0655129789864,1.03584672435105,"Valid Sale- Used in ComImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036182","Floyd","New Albany",7,"22-05-10-700-303.000-007",510,291100,288400,680000,0.428088235294118,0.424117647058824,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036183","Floyd","New Albany",8,"22-05-06-200-399.000-008",510,145300,156400,276000,0.526449275362319,0.566666666666667,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036189","Floyd","Georgetown",2,"22-02-02-800-039.010-002",510,208800,248400,536600,0.389116660454715,0.462914647782333,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036190","Floyd","New Albany",8,"22-05-04-200-740.000-008",510,61700,62700,136000,0.453676470588235,0.461029411764706,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036191","Floyd","New Albany",8,"22-05-02-600-217.000-008",510,75400,74900,150000,0.502666666666667,0.499333333333333,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036194","Floyd","New Albany",7,"22-05-08-400-481.000-007",510,150400,162000,380000,0.395789473684211,0.426315789473684,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036207","Floyd","New Albany",8,"22-05-04-301-411.000-008",510,119900,130200,237600,0.50462962962963,0.547979797979798,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036208","Floyd","New Albany",8,"22-05-03-400-608.000-008",510,115000,131200,286000,0.402097902097902,0.458741258741259,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036246","Floyd","New Albany",7,"22-05-12-700-217.000-007",510,304000,297800,642000,0.473520249221184,0.46386292834891,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036213","Floyd","Lafayette",6,"22-04-01-800-442.000-006",510,198200,201500,5e+05,0.3964,0.403,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036245","Floyd","New Albany",7,"22-05-08-600-426.000-007",510,335800,375100,698400,0.480813287514318,0.537084765177549,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036252","Floyd","New Albany",7,"22-05-02-600-031.039-007",510,411700,455800,1040000,0.395865384615385,0.438269230769231,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036323","Floyd","Greenville",4,"22-03-02-900-028.000-004",511,222400,228600,502000,0.443027888446215,0.455378486055777,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036261","Floyd","New Albany",8,"22-05-02-901-011.000-008",510,153300,162700,390000,0.393076923076923,0.417179487179487,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036263","Floyd","New Albany",8,"22-05-04-301-189.000-008",510,50700,50300,1e+05,0.507,0.503,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036276","Floyd","New Albany",8,"22-05-04-400-420.023-008",550,81500,101400,240000,0.339583333333333,0.4225,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036282","Floyd","Georgetown",2,"22-02-02-500-011.063-002",510,288400,338400,750000,0.384533333333333,0.4512,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036278","Floyd","Georgetown",3,"22-02-03-400-322.000-003",510,260600,286700,659800,0.394968172173386,0.43452561382237,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036281","Floyd","New Albany",8,"22-05-04-201-308.000-008",510,111200,110200,286000,0.388811188811189,0.385314685314685,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036289","Floyd","New Albany",7,"22-05-02-600-031.062-007",510,411100,457600,920000,0.446847826086957,0.497391304347826,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036292","Floyd","Lafayette",6,"22-04-01-200-073.000-006",511,169400,183600,350000,0.484,0.524571428571429,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036296","Floyd","Greenville",4,"22-03-01-600-053.000-004",511,225500,243600,564400,0.399539333805811,0.431608788093551,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036293","Floyd","New Albany",7,"22-05-10-600-474.000-007",510,256000,263300,570000,0.449122807017544,0.461929824561404,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036300","Floyd","New Albany",8,"22-05-02-701-092.000-008",510,130700,147000,370000,0.353243243243243,0.397297297297297,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036310","Floyd","New Albany",8,"22-05-03-401-682.000-008",510,98700,96700,166000,0.594578313253012,0.582530120481928,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036319","Floyd","New Albany",8,"22-05-02-901-148.000-008",510,149000,159300,348000,0.42816091954023,0.457758620689655,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036340","Floyd","Greenville",5,"22-03-00-400-211.000-005",510,369300,373100,733000,0.503819918144611,0.509004092769441,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036313","Floyd","New Albany",8,"22-05-02-800-013.000-008",510,56800,64200,143000,0.397202797202797,0.448951048951049,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036328","Floyd","New Albany",7,"22-05-10-700-033.000-007",510,266100,263500,520000,0.511730769230769,0.506730769230769,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036336","Floyd","New Albany",8,"22-05-02-600-263.000-008",510,137000,135700,317400,0.431632010081916,0.427536231884058,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036339","Floyd","New Albany",8,"22-05-02-900-453.000-008",510,139300,149000,399800,0.348424212106053,0.372686343171586,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036351","Floyd","Greenville",4,"22-03-02-000-026.000-004",511,150200,162600,340000,0.441764705882353,0.478235294117647,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036354","Floyd","Greenville",5,"22-03-03-200-005.000-005",510,175000,191800,490000,0.357142857142857,0.391428571428571,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036363","Floyd","New Albany",7,"22-05-08-500-210.000-007",510,365900,362300,738000,0.49579945799458,0.490921409214092,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036346","Floyd","New Albany",8,"22-05-04-300-075.000-008",510,195500,193500,406000,0.481527093596059,0.476600985221675,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036405","Floyd","Georgetown",2,"22-02-00-500-009.000-002",511,196700,217400,480000,0.409791666666667,0.452916666666667,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036353","Floyd","New Albany",8,"22-05-06-201-025.000-008",510,230200,250500,630000,0.365396825396825,0.397619047619048,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036361","Floyd","New Albany",8,"22-05-02-600-186.029-008",550,174100,170700,439000,0.396583143507973,0.388838268792711,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
"C22-2022-0036407","Floyd","New Albany",8,"22-05-04-300-945.000-008",510,83100,84800,150000,0.554,0.565333333333333,"Valid Sale- Used in ResImp Study Section","ON RATIO STUDY",FALSE
