"","SaleID","ParcelNumber","Address","City","TotalAV","PropertyClass","Neighborhood","TaxDistrict","Acre","SalePrice","County","SaleRatio","PPA","State","Zip"
"96","C01-2024-0044134",1.0503113079e+16,"NYY511  MADISON ST","DECATUR",93400,510,"922510-022",22,0.076,136000,"Adams",0.686764705882353,1789473.68421053,"IN","46733"
"97","C01-2024-0044170",1.0503106037e+16,"NYY1203 W MADISON ST","DECATUR",73700,510,"922506-022",22,0.204,74000,"Adams",0.995945945945946,362745.098039216,"IN","46733"
"98","C01-2024-0044175",1.0504210008e+16,"NYY122 S 16TH ST","DECATUR",113300,510,"922503-022",22,0.172,180000,"Adams",0.629444444444444,1046511.62790698,"IN","46733"
"99","C01-2024-0044192",1.0503113099e+16,"NYY234 S 4TH ST","DECATUR",136500,510,"922510-022",22,0.133,180000,"Adams",0.758333333333333,1353383.45864662,"IN","46733"
"100","C01-2024-0044194",10514101002001000,"NYY3885 N 100 E","DECATUR",135200,101,"910501-020",20,2,37000,"Adams",3.65405405405405,18500,"IN","46733"
"101","C01-2024-0044199",10505201001021000,"NYY243 GREY GOOSE CT","DECATUR",255100,510,"922535-022",22,0.254,339900,"Adams",0.750514857310974,1338188.97637795,"IN","46733"
"102","C01-2024-0044220",1.0516100001e+16,"NYY3853 N 100 W","DECATUR",399300,101,"910501-020",20,80,1675000,"Adams",0.238388059701493,20937.5,"IN","46733"
"103","C01-2024-0044313",11204401001003000,"NYNS 500 E","BERNE",82000,100,"915501-006",6,36.124,655500,"Adams",0.12509534706331,18145.8310264644,"IN","46711"
"104","C01-2024-0044291",1.1022300008e+16,"NYY5734 W 950 S","GENEVA",230700,101,"915501-005",5,7.95,1e+05,"Adams",2.307,12578.6163522013,"IN","46740"
"105","C01-2024-0044295",10203201001002000,"NYNN 100 E","DECATUR",204100,100,"902501-013",13,95.023,456110,"Adams",0.447479774615772,4799.99579049283,"IN","46733"
"106","C01-2024-0044301",10534400004500000,"YYY601 E STATE RD 124","MONROE",235200,101,"910501-020",20,4.752,387000,"Adams",0.607751937984496,81439.3939393939,"IN","46772"
"107","C01-2024-0044309",1.0534400002e+16,"NYNE STATE ROAD 124","MONROE",86500,100,"910501-020",20,40,1625000,"Adams",0.0532307692307692,40625,"IN","46772"
"108","C01-2024-0044032",10818401005003000,"NYNW 300 S","BERNE",23300,100,"910501-008",8,15,315000,"Adams",0.073968253968254,21000,"IN","46711"
"109","C01-2024-0044040",1.0135400035e+16,"NYY4113 W US HIGHWAY 224","DECATUR",141800,511,"902501-012",12,0.365,60000,"Adams",2.36333333333333,164383.561643836,"IN","46733"
"110","C01-2024-0044048",1.0234101012e+16,"NYY1010 LEWIS ST","DECATUR",59800,520,"923506-014",14,0.157,450000,"Adams",0.132888888888889,2866242.03821656,"IN","46733"
"111","C01-2024-0044051",1.1216400003e+16,"NYNS 600 E","BERNE",34500,100,"915501-006",6,20.111,261430,"Adams",0.131966491986383,12999.3535875889,"IN","46711"
"112","C01-2024-0044061",1.0502102076e+16,"NYY952 WAYNESBORO RD","DECATUR",157800,510,"922526-022",22,0.502,150000,"Adams",1.052,298804.780876494,"IN","46733"
"113","C01-2024-0044077",1.0511301004e+16,"NYY1075 ANGUS DR","DECATUR",68400,510,"922521-022",22,0.228,150000,"Adams",0.456,657894.736842105,"IN","46733"
"114","C01-2024-0044081",1.0221200008e+16,"NYY60 W 900 N","DECATUR",163100,511,"902503-013",13,0.76,220000,"Adams",0.741363636363636,289473.684210526,"IN","46733"
"115","C01-2024-0044092",1.0503306068e+16,"NYY715 SCHIRMEYER","DECATUR",60300,510,"922512-022",22,0.152,15000,"Adams",4.02,98684.2105263158,"IN","46733"
"116","C01-2024-0044095",10728101001001000,"NYNW 400 S","BERNE",1600,100,"910501-003",3,23.28,271298,"Adams",0.00589757388554283,11653.6941580756,"IN","46711"
"117","C01-2024-0044098",1.0803300006e+16,"NYNE 100 S","MONROE",28300,100,"910501-008",8,13,176000,"Adams",0.160795454545455,13538.4615384615,"IN","46772"
"118","C01-2024-0044100",1.1024200001e+16,"NYY3473 W 950 S","GENEVA",189400,101,"915501-005",5,9.14,2100000,"Adams",0.0901904761904762,229759.299781182,"IN","46740"
"119","C01-2024-0044110",1.0804200007e+16,"NYY401 S ADAMS ST","MONROE",150000,511,"917501-011",11,0.5,240000,"Adams",0.625,480000,"IN","46772"
"120","C01-2024-0044114",1.0428300005e+16,"NYY6959 W 100 N","DECATUR",248800,511,"910501-007",7,1.604,3e+05,"Adams",0.829333333333333,187032.418952618,"IN","46733"
"121","C01-2024-0044131",1.0208300013e+16,"NYY1981 NW INDIANA ST","DECATUR",118300,510,"902502-013",13,0.344,20000,"Adams",5.915,58139.5348837209,"IN","46733"
"122","C01-2024-0044136",1.0833401055e+16,"NYY569 E MAIN","BERNE",69700,510,"919505-010",10,0.203,128000,"Adams",0.54453125,630541.871921182,"IN","46711"
"123","C01-2024-0044152",1.0502301172e+16,"NYY115 PARKVIEW DR","DECATUR",24200,599,"922517-022",22,0.185,3500,"Adams",6.91428571428571,18918.9189189189,"IN","46733"
"124","C01-2024-0044154",1.0234302023e+16,"NYY523 N 10TH ST","DECATUR",86900,510,"922504-014",14,0.167,175000,"Adams",0.496571428571429,1047904.19161677,"IN","46733"
"125","C01-2024-0044159",1.1104101037e+16,"NYY420 E FRANKLIN ST","BERNE",63800,510,"919505-018",18,0.206,67200,"Adams",0.949404761904762,326213.59223301,"IN","46711"
"126","C01-2024-0044162",1.0503108007e+16,"NYY114 N 11TH ST","DECATUR",97600,510,"922506-022",22,0.209,125000,"Adams",0.7808,598086.124401914,"IN","46733"
"127","C01-2024-0044164",1.0234402017e+16,"NYY716 N 5TH","DECATUR",97400,510,"922508-014",14,0.182,105000,"Adams",0.927619047619048,576923.076923077,"IN","46733"
"128","C01-2024-0044169",1.023430201e+16,"NYY517 N 10TH ST","DECATUR",63900,510,"922504-014",14,0.184,17777,"Adams",3.59453226078641,96614.1304347826,"IN","46733"
"129","C01-2024-0044182",1.1129312009e+16,"NYY305 W LINE ST","GENEVA",85500,510,"921511-019",19,0.176,21333,"Adams",4.0078751230488,121210.227272727,"IN","46740"
"130","C01-2024-0044184",1.0502101036e+16,"NYY1004 E MONROE ST","DECATUR",286000,510,"922526-022",22,0.278,243000,"Adams",1.17695473251029,874100.71942446,"IN","46733"
"131","C01-2024-0044189",10804201015040000,"NYY201 SOUTH ST","MONROE",223400,510,"917502-011",11,0.329,290000,"Adams",0.770344827586207,881458.966565349,"IN","46772"
"132","C01-2024-0044191",1.0402100001e+16,"NYY5644 N 450 W","DECATUR",184400,511,"910501-007",7,2.29,175000,"Adams",1.05371428571429,76419.2139737991,"IN","46733"
"133","C01-2024-0044196",1.0514100003e+16,"NYYE 400 N","DECATUR",200,100,"910501-020",20,0.45,746640,"Adams",0.00026786670952534,1659200,"IN","46733"
"134","C01-2024-0044240",1.0504301033e+16,"NYY2720 W DEER RUN TRAIL","DECATUR",218000,510,"922505-022",22,0.344,259900,"Adams",0.838784147749134,755523.255813954,"IN","46733"
"135","C01-2024-0044246",1.050320406e+16,"NYY328 S 1ST ST","DECATUR",140500,510,"922511-022",22,0.085,160000,"Adams",0.878125,1882352.94117647,"IN","46733"
"136","C01-2024-0044247",10533401087008000,"NYN414 Bahner DR","MONROE",1500,500,"918503-023",23,0.209,34000,"Adams",0.0441176470588235,162679.425837321,"IN","46772"
"137","C01-2024-0044255",1.0503413001e+16,"NYY412 GRANT ST","DECATUR",88600,510,"922513-022",22,0.3,1e+05,"Adams",0.886,333333.333333333,"IN","46733"
"138","C01-2024-0044265",1.0503302007e+16,"NYY1044 KRICK","DECATUR",45600,510,"922507-022",22,0.182,40000,"Adams",1.14,219780.21978022,"IN","46733"
"139","C01-2024-0044266",11111300006500000,"NYY1271 E 800 S","GENEVA",220800,101,"915501-017",17,3,3e+05,"Adams",0.736,1e+05,"IN","46740"
"140","C01-2024-0044285",1.1121302001e+16,"NYY149 SOUTH DR","GENEVA",117700,510,"921502-019",19,0.251,95000,"Adams",1.23894736842105,378486.055776892,"IN","46740"
"141","C01-2024-0044048",1.0234101008e+16,"NYY1042 LEWIS ST","DECATUR",59800,510,"923506-014",14,0.157,450000,"Adams",0.132888888888889,2866242.03821656,"IN","46733"
"142","C01-2024-0043999",1.0234105033e+16,"NYY1043 CENTRAL AVE","DECATUR",115100,510,"923507-014",14,0.229,178500,"Adams",0.644817927170868,779475.982532751,"IN","46733"
"143","C01-2024-0044010",10228401001241000,"NYY2560 Hogans Alley","DECATUR",178900,510,"923501-014",14,0.156,150000,"Adams",1.19266666666667,961538.461538462,"IN","46733"
"144","C01-2024-0044021",10804101002001000,"NYY449 W Washington","MONROE",164700,511,"910501-008",8,0.54,159900,"Adams",1.03001876172608,296111.111111111,"IN","46772"
"145","C01-2024-0044042",1.1022300004e+16,"NYNS 550 W","GENEVA",13500,100,"915501-005",5,8.46,1e+05,"Adams",0.135,11820.3309692671,"IN","46740"
"146","C01-2024-0044048",1.0234101011e+16,"NYY1018 LEWIS ST","DECATUR",59800,520,"923506-014",14,0.157,450000,"Adams",0.132888888888889,2866242.03821656,"IN","46733"
"147","C01-2024-0044053",1.0234306005e+16,"NYY822 N 10TH ST","DECATUR",9700,500,"923505-014",14,0.137,8000,"Adams",1.2125,58394.1605839416,"IN","46733"
"148","C01-2024-0044063",10235101002609000,"NYY911 HICKORY CT","DECATUR",248500,510,"922528-014",14,0.351,289992,"Adams",0.856920190901818,826188.034188034,"IN","46733"
"149","C01-2024-0044070",1.0804201023e+16,"NYY201 W JACKSON  ST 1-4","MONROE",84700,401,"917501-011",11,0.318,160000,"Adams",0.529375,503144.65408805,"IN","46772"
"150","C01-2024-0044095",10728201001003000,"NYNW 400 S","BERNE",4100,100,"910501-003",3,24.72,271298,"Adams",0.0151125330817035,10974.8381877023,"IN","46711"
"151","C01-2024-0044098",1.0803300009e+16,"NYNE 100 S","MONROE",19400,100,"910501-008",8,9,176000,"Adams",0.110227272727273,19555.5555555556,"IN","46772"
"152","C01-2024-0044126",1.1121301037e+16,"NYY101 NORTH DR","GENEVA",112000,510,"921502-019",19,0.287,110000,"Adams",1.01818181818182,383275.261324042,"IN","46740"
"153","C01-2024-0044129",1.0502101077e+16,"NYY533 S STRATTON WAY","DECATUR",116100,510,"922523-022",22,0.35,168000,"Adams",0.691071428571429,480000,"IN","46733"
"154","C01-2024-0044133",1.0233201021e+16,"NYY1520 YORKSHIRE DR","DECATUR",136900,510,"923508-014",14,0.263,221000,"Adams",0.619457013574661,840304.182509506,"IN","46733"
"155","C01-2024-0044146",10728101001002000,"NYNW 400 S","BERNE",3300,100,"910501-003",3,24.716,108132,"Adams",0.0305182554655421,4374.97977018935,"IN","46711"
"156","C01-2024-0044148",10722201006502000,"NYNS 500 W","BERNE",11700,100,"910501-003",3,5.195,50000,"Adams",0.234,9624.63907603465,"IN","46711"
