"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"df_sp150","Kosciusko","Residential Vacant","Clay",1,1,1.05,11.36,17.06,1.05,0,14
"2.5%270","Kosciusko","Residential Improved","Countywide",1,1,1,9.47,13.39,1.01,0,1077
"df_sp151","Kosciusko","Residential Improved","Clay",0.95,1,1.03,7.82,11.68,1.03,0,19
"df_sp152","Kosciusko","Residential Improved","Monroe",0.9,1,1.05,10.75,14.99,1.03,0,14
"2.5%271","Kosciusko","Residential Improved","Harrison",0.93,1,1.02,11.41,15.28,1.03,0,37
"df_sp153","Kosciusko","Residential Improved","Franklin",0.83,1,1.07,10.47,13.62,1.02,0,14
"2.5%272","Kosciusko","Residential Improved","Lake",0.91,1,1,8.89,13.69,1,0,25
"2.5%273","Kosciusko","Residential Improved","Plain",0.98,1,1.01,8.89,12.17,1.02,0,104
"2.5%274","Kosciusko","Residential Improved","Prairie",0.86975,1,1.02,10.3,13.39,0.98,0,22
"2.5%275","Kosciusko","Residential Improved","Tippecanoe",0.96,1,1.01,11.24,15.89,1.01,0,144
"2.5%276","Kosciusko","Residential Improved","Turkey Creek",0.97,1,1.01,10.51,14.34,1.01,0,166
"2.5%277","Kosciusko","Residential Improved","Van Buren",0.94,1,1.01,10.52,15.26,1,0,57
"2.5%278","Kosciusko","Residential Improved","Washington",0.89,1,1.01,9.88,13.85,1.01,0,28
"2.5%279","Kosciusko","Residential Improved","Wayne",0.98,1,1,7.88,11.48,1,0,393
"df_sp154","Kosciusko","Residential Improved","Etna",0.84,1.03,1.13,8.02,11.24,1,0,5
"2.5%280","Kosciusko","Residential Improved","Seward",0.91,1,1.03,12,16.72,1.02,0,35
"df_sp155","Kosciusko","Residential Improved","Scott",0.87,1,1.06,10.04,14.12,1.02,0,14
"1137","Lagrange","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp156","Lagrange","Industrial Improved","Countywide",0.48,0.54,0.68,50.27,66.13,1.48,0,9
"1138","Lagrange","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%281","Lagrange","Commercial Improved","Countywide",0.68,0.81,0.93,25.65,31.37,0.99,0,21
"2.5%282","Lagrange","Residential Vacant","Countywide",0.3,0.61,0.73,52.01,66.05,1.25,0,26
"df_sp157","Lagrange","Residential Vacant","Johnson",0.22,0.72,1.07,33.7,46.63,1.19,0,5
"2.5%283","Lagrange","Residential Vacant","Bloomfield",0.27,0.52,0.73,63.18,71.99,1.2,0,21
"2.5%284","Lagrange","Residential Improved","Countywide",0.93,0.94,0.95,13.94,20.99,1.02,0,533
"2.5%285","Lagrange","Residential Improved","Bloomfield",0.91,0.95,0.98,11.5,14.58,1.02,0,104
"2.5%286","Lagrange","Residential Improved","Clay",0.89,0.95,1,15.41,24.55,0.98,0,38
"2.5%287","Lagrange","Residential Improved","Clearspring",0.84,0.93,0.97,11.64,19.62,1.05,0,29
"df_sp158","Lagrange","Residential Improved","Eden",0.9,0.93,1.07,17.88,26.02,1.13,0,16
"2.5%288","Lagrange","Residential Improved","Greenfield",0.78975,0.93,0.98,17.71,27.05,1.02,0,30
"2.5%289","Lagrange","Residential Improved","Johnson",0.91,0.93,0.96,11.76,15.02,1,0,108
"2.5%290","Lagrange","Residential Improved","Lima",0.86,0.94,1,12.93,16.09,1,0,23
"2.5%291","Lagrange","Residential Improved","Milford",0.92,0.95,0.99,16.53,28.23,1.04,0,86
"2.5%292","Lagrange","Residential Improved","Newbury",0.87,0.98,0.99025,13.04,17.06,1.01,0,52
"df_sp159","Lagrange","Residential Improved","Springfield",0.85,0.95,0.98,17.02,27.6,1.05,0,15
"2.5%293","Lagrange","Residential Improved","Van Buren",0.87,0.94,1.01,16.07,24.19,1.04,0,32
"1139","Laporte","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1140","Laporte","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1141","Laporte","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp160","Laporte","Commercial Improved","Countywide",0.96,1.02,1.08,6.33,8.15,1,0,12
"2.5%294","Laporte","Residential Vacant","Countywide",0.91,0.95,0.98,6.82,10.15,1.01,0,53
"df_sp161","Laporte","Residential Vacant","Center",0.91,0.93,0.96,4.16,6,0.98,0,6
"df_sp162","Laporte","Residential Vacant","Coolspring",0.9,0.92,0.99,4.44,5.43,1.02,0,6
"1142","Laporte","Residential Vacant","Kankakee",NA,NA,NA,NA,NA,NA,NA,4
"1143","Laporte","Residential Vacant","Michigan",NA,NA,NA,NA,NA,NA,NA,4
"1144","Laporte","Residential Vacant","New Durham",NA,NA,NA,NA,NA,NA,NA,3
"df_sp163","Laporte","Residential Vacant","Galena",0.97,1,1.01,2.66,4.41,0.99,0,6
"df_sp164","Laporte","Residential Vacant","Lincoln",0.94,0.95,0.99,4.02,4.82,1,0,19
"2.5%295","Laporte","Residential Improved","Countywide",0.84,0.86,0.87,13.08,16.7,1.02,0,955
"df_sp165","Laporte","Residential Improved","Clinton",0.73,0.9,0.91,9.71,13.32,1.02,0,13
"df_sp166","Laporte","Residential Improved","Cass",0.81,0.89,0.9,8.8,12.64,0.99,0,13
"2.5%296","Laporte","Residential Improved","Center",0.85,0.87,0.9,11.91,14.58,1.02,0,266
"2.5%297","Laporte","Residential Improved","Coolspring",0.81,0.82,0.9,13.24,15.86,1,0,99
"df_sp167","Laporte","Residential Improved","Galena",0.73,0.79,0.91,13.73,17.98,1.08,0,10
"1145","Laporte","Residential Improved","Hanna",NA,NA,NA,NA,NA,NA,NA,3
"df_sp168","Laporte","Residential Improved","Hudson",0.61,0.82,0.9,15.59,22,1.04,0,11
"2.5%298","Laporte","Residential Improved","Kankakee",0.75,0.85,0.9,10.57,12.13,1,0,30
"df_sp169","Laporte","Residential Improved","Lincoln",0.71,0.86,0.94,14.7,18.04,1.05,0,14
"2.5%299","Laporte","Residential Improved","Michigan",0.83,0.85,0.87,14.92,19.11,1.02,0,286
"2.5%300","Laporte","Residential Improved","New Durham",0.83,0.87,0.91,10.95,13.77,1,0,57
"df_sp170","Laporte","Residential Improved","Noble",0.48,0.72,0.95,26.96,34.74,1.05,0,7
"2.5%301","Laporte","Residential Improved","Pleasant",0.77,0.83,0.91,15.77,20.68,0.97,0,27
"2.5%302","Laporte","Residential Improved","Scipio",0.83,0.9,0.9,7.62,10.09,1,0,48
"2.5%303","Laporte","Residential Improved","Springfield",0.78,0.9,0.95,14.23,19.3,0.98,0,21
"2.5%304","Laporte","Residential Improved","Union",0.78,0.87,0.91,14.21,20.29,1,0,30
"df_sp171","Laporte","Residential Improved","Washington",0.7,0.83,0.91,11.64,16.38,1.02,0,6
"df_sp172","Laporte","Residential Improved","Wills",0.8,0.88,0.9,6.22,7.41,1.01,0,14
"1146","Marshall","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp173","Marshall","Industrial Improved","Countywide",0.5,0.73,0.82,22.5,28.37,0.96,0,10
"1147","Marshall","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp174","Marshall","Commercial Improved","Countywide",0.85,0.91,0.97,11.19,16.97,1.01,0,12
"1148","Marshall","Commercial Improved","Union",NA,NA,NA,NA,NA,NA,NA,1
"1149","Marshall","Commercial Improved","Center",NA,NA,NA,NA,NA,NA,NA,3
"df_sp175","Marshall","Commercial Improved","Bourbon",0.79,0.88,0.92,7.07,10.02,1.02,0,8
"2.5%305","Marshall","Residential Vacant","Countywide",0.56,0.86,1.05,52.79,67.13,1.17,0,30
"df_sp176","Marshall","Residential Vacant","Center",0.92,1.05,1.16,28.87,51.37,0.95,0,6
"2.5%306","Marshall","Residential Vacant","Bourbon",0.43,0.82,0.91,57.29,70.65,1.12,0,23
"2.5%307","Marshall","Residential Improved","Countywide",0.92,0.93,0.94,11.93,18.08,1.03,0,572
"2.5%308","Marshall","Residential Improved","Bourbon",0.88,0.92,0.96025,11.85,16.77,1.05,0,28
"2.5%309","Marshall","Residential Improved","German",0.93,0.94,0.95,9.77,13.64,1.02,0,99
"2.5%310","Marshall","Residential Improved","North",0.87,0.93,0.97025,11.35,14.31,1.01,0,34
"2.5%311","Marshall","Residential Improved","Polk",0.92,0.95,1.01,10.6,16.19,1.01,0,24
"df_sp177","Marshall","Residential Improved","Tippecanoe",0.79,0.93,1.02,12.72,15.57,1.02,0,9
"2.5%312","Marshall","Residential Improved","Union",0.87,0.91,0.93,12,16.79,1.05,0,59
"2.5%313","Marshall","Residential Improved","Walnut",0.9,0.94,0.96,9.72,14.55,1,0,42
"2.5%314","Marshall","Residential Improved","West",0.91,0.93,0.97025,12.2,15.29,1.03,0,85
"2.5%315","Marshall","Residential Improved","Center",0.9,0.91,0.92,13.32,22.69,1.01,0,192
"1150","Miami","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1151","Miami","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1152","Miami","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1153","Miami","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp178","Miami","Residential Vacant","Countywide",0.24,0.44,0.77,70.79,77.43,1.69,0,18
"2.5%316","Miami","Residential Improved","Countywide",0.89,0.91,0.94,14.12,17.99,1.05,0,156
"2.5%317","Miami","Residential Improved","Peru",0.9,0.92,0.97,13.63,17.68,1.03,0,59
"2.5%318","Miami","Residential Improved","Washington",0.78,0.89,1.01,17.67,20.82,1.09,0,23
"2.5%319","Miami","Residential Improved","Pipe Creek",0.85,0.89,0.99,12.67,16.64,1.03,0,36
"df_sp179","Miami","Residential Improved","Union",0.75,0.85,0.98,15.41,17.64,1.05,0,16
"df_sp180","Miami","Residential Improved","Butler",0.9,0.94,0.98,11.66,16.14,1.04,0,17
"1154","Monroe","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1155","Monroe","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1156","Monroe","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp181","Monroe","Commercial Improved","Countywide",0.6,0.76,0.89,29.75,37.86,1,0,17
"2.5%320","Monroe","Residential Vacant","Countywide",0.88,0.96,1.01,18.02,25.55,1.01,0,55
"2.5%321","Monroe","Residential Improved","Countywide",0.96,0.97,0.97,9.46,14,1.01,0,1476
"2.5%322","Monroe","Residential Improved","Bean Blossom",0.96,0.98,1,9.66,19.91,1,0,24
"2.5%323","Monroe","Residential Improved","Benton",0.86,0.98,1.01,10.5,14.08,1.02,0,30
"2.5%324","Monroe","Residential Improved","Bloomington",0.93,0.95,0.97,13.15,17.94,1.01,0,187
"2.5%325","Monroe","Residential Improved","Clear Creek",0.91,0.94,0.97,11.82,15.19,1.03,0,130
"df_sp182","Monroe","Residential Improved","Indian Creek",0.96,0.99,1.01,9.73,14.96,1.02,0,17
"2.5%326","Monroe","Residential Improved","Perry",0.96,0.97,0.97,8.35,12.04,1.01,0,633
"2.5%327","Monroe","Residential Improved","Richland",0.95,0.97,0.98,8.41,12.98,1,0,288
"df_sp183","Monroe","Residential Improved","Salt Creek",0.87,0.94,0.99,11.22,15.14,1,0,15
"2.5%328","Monroe","Residential Improved","Van Buren",0.96,0.97,0.98,8.54,14.89,1.02,0,128
"2.5%329","Monroe","Residential Improved","Washington",0.97,0.99,1.03,10.71,18.01,1.03,0,20
"1157","Montgomery","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1158","Montgomery","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1159","Montgomery","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp184","Montgomery","Commercial Improved","Countywide",0.9,0.93,1.06,14.8,19.61,1.11,0,15
"df_sp185","Montgomery","Residential Vacant","Countywide",0.1,0.14,0.18,107.27,114.45,1.2,0,17
"2.5%330","Montgomery","Residential Improved","Countywide",0.95,0.97,0.98,13.44,18.93,1.02,0,235
"2.5%331","Montgomery","Residential Improved","Brown",0.9,0.97,1.04,14.7,19.61,1.04,0,31
"df_sp186","Montgomery","Residential Improved","Madison",0.85,0.97,1.05,16.2,23.41,1,0,19
"2.5%332","Montgomery","Residential Improved","Union",0.95,0.97,0.98,12.94,18.4,1.02,0,185
"1160","Morgan","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp187","Morgan","Industrial Improved","Countywide",0.89,0.95,1.24,21.69,30.97,1.09,0,8
"df_sp188","Morgan","Commercial Vacant","Countywide",0.87,1,1.08,5.28,7.81,0.97,0,5
"2.5%333","Morgan","Commercial Improved","Countywide",0.88,0.93,0.97,13.23,19.69,1.05,0,34
"2.5%334","Morgan","Residential Vacant","Countywide",0.92,0.95,0.97,12.91,18.84,1.02,0,131
"2.5%335","Morgan","Residential Vacant","Adams",0.9,0.92,0.98,11.83,15.74,1.01,0,38
"2.5%336","Morgan","Residential Vacant","Ray",0.9,0.93,0.97,15.03,23.96,1.02,0,39
"2.5%337","Morgan","Residential Vacant","Brown",0.91,0.99,1.07,12.31,15.45,1.04,0,26
"2.5%338","Morgan","Residential Vacant","Jackson",0.92,0.97,1,10.48,18.38,0.99,0,27
"2.5%339","Morgan","Residential Improved","Countywide",0.91,0.92,0.93,33.39,79.17,1.18,0,1028
"df_sp189","Morgan","Residential Improved","Adams",0.86,0.98,1.05,32.42,52.81,1.22,0,18
"df_sp190","Morgan","Residential Improved","Baker",0.83,0.91,0.98,12.48,16.43,1.01,0,18
"2.5%340","Morgan","Residential Improved","Brown",0.89,0.91,0.93,10.63,16.42,1.01,0,167
"2.5%341","Morgan","Residential Improved","Clay",0.87,0.91,0.96,14.45,29.96,1.04,0,38
"2.5%342","Morgan","Residential Improved","Green",0.9,0.92,0.97,47.86,77.05,1.3,0,30
"2.5%343","Morgan","Residential Improved","Gregg",0.9,0.95,0.97,35.34,90.63,1.26,0,26
"df_sp191","Morgan","Residential Improved","Harrison",0.88,0.99,1.03,66.67,144.48,1.36,0,15
"2.5%344","Morgan","Residential Improved","Jackson",0.9,0.94,0.98,12.8,20.68,1,0,35
"2.5%345","Morgan","Residential Improved","Jefferson",0.88,0.93,1,33.16,78.45,1.18,0,34
"2.5%346","Morgan","Residential Improved","Madison",0.92,0.93,0.94,80.3,85,1.48,0,256
"2.5%347","Morgan","Residential Improved","Monroe",0.9,0.91,0.92,7.6,12.36,1.01,0,136
"2.5%348","Morgan","Residential Improved","Washington",0.89,0.91,0.93,16.78,68.2,1.03,0,255
"1161","Newton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1162","Newton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1163","Newton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%349","Newton","Commercial Improved","Countywide",0.84,0.95,0.98,15.66,20.73,1.03,0,39
"2.5%350","Newton","Residential Vacant","Countywide",0.68,0.78,0.93,44.43,56.83,1.76,0,60
"2.5%351","Newton","Residential Improved","Countywide",0.94,0.96,0.97,34.92,95.83,1.19,0,626
"2.5%352","Newton","Residential Improved","Beaver",0.92,0.97,0.99,28.94,49.27,1.14,0,95
"2.5%353","Newton","Residential Improved","Grant",0.85,0.96,1.01,17.31,22.17,1.04,0,47
"2.5%354","Newton","Residential Improved","Iroquois",0.92,0.94,1.02,15.53,19.97,1.04,0,49
"2.5%355","Newton","Residential Improved","Jefferson",0.95,0.98,1.02,52,114.05,1.32,0,122
"2.5%356","Newton","Residential Improved","Lake",0.93,0.96,1.01,58.13,114.97,1.34,0,99
"2.5%357","Newton","Residential Improved","Lincoln",0.92,0.93,0.97,25.15,87.53,1.11,0,207
"1164","Noble","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1165","Noble","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1166","Noble","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1167","Noble","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%358","Noble","Residential Vacant","Countywide",0.4,0.54,0.68,43.37,49.78,1.2,0,21
"2.5%359","Noble","Residential Improved","Countywide",0.91,0.93,0.95,11.64,15.99,1.01,0,395
"2.5%360","Noble","Residential Improved","Albion",0.88,0.98,1.03,11.3,14.27,1.01,0,27
"2.5%361","Noble","Residential Improved","Allen",0.87,0.93,0.97,11.08,14.51,1.01,0,61
"df_sp192","Noble","Residential Improved","Elkhart",0.74,0.91,0.96,12.82,15.9,0.96,0,10
"1168","Noble","Residential Improved","Green",NA,NA,NA,NA,NA,NA,NA,1
"df_sp193","Noble","Residential Improved","Jefferson",0.78,0.89,1,16.1,23.03,1.02,0,9
"2.5%362","Noble","Residential Improved","Noble",0.87,0.92,0.99,10.33,13.52,1.02,0,31
"2.5%363","Noble","Residential Improved","Orange",0.87,0.91,0.98025,14.93,19.54,1.01,0,44
"2.5%364","Noble","Residential Improved","Perry",0.9,0.95,0.97025,10.44,16.7,0.99,0,39
"df_sp194","Noble","Residential Improved","Sparta",0.85,0.94,1.02,9.19,10.85,1,0,10
"2.5%365","Noble","Residential Improved","Swan",0.9,0.95,0.99,12.01,17.42,0.99,0,21
"1169","Noble","Residential Improved","Washington",NA,NA,NA,NA,NA,NA,NA,0
"2.5%366","Noble","Residential Improved","Wayne",0.9,0.93,0.95,10.82,15.01,1,0,132
"df_sp195","Noble","Residential Improved","York",0.83,0.94,0.99,9.38,13.56,1.02,0,10
"1170","Ohio","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1171","Ohio","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1172","Ohio","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp196","Ohio","Commercial Improved","Countywide",0.85,0.97,1.11,18.09,22.98,1,0,15
"2.5%367","Ohio","Residential Vacant","Countywide",0.8,0.91,0.96,18.37,26.9,1.05,0,20
"2.5%368","Ohio","Residential Improved","Countywide",0.92,0.93,0.96,22.8,54.08,1.08,0,185
"2.5%369","Ohio","Residential Improved","Cass",0.87,0.94,1,24.17,56.34,1.11,0,29
"2.5%370","Ohio","Residential Improved","Randolph",0.92,0.93,0.97,22.52,53.82,1.08,0,156
"1173","Perry","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1174","Perry","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1175","Perry","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp197","Perry","Commercial Improved","Countywide",0.91,1,1.05,7.62,10.06,1.02,0,7
"df_sp198","Perry","Residential Vacant","Countywide",0.86,0.92,0.99,17.4,31.28,1.17,0,12
"2.5%371","Perry","Residential Improved","Countywide",0.89,0.91,0.94,13.41,24.78,1.03,0,103
"df_sp199","Perry","Residential Improved","Anderson",0.8,0.9,1.11,16.72,24.06,1.07,0,11
"2.5%372","Perry","Residential Improved","Troy",0.89,0.91,0.94,13.02,24.87,1.03,0,92
"1176","Pike","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1177","Pike","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1178","Pike","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp200","Pike","Commercial Improved","Countywide",0.94,0.98,1.05,8.19,13.15,1.01,0,14
"df_sp201","Pike","Residential Vacant","Countywide",0.08,0.28,1.19,183.79,112.81,1.58,0,10
"2.5%373","Pike","Residential Improved","Countywide",0.95,0.97,0.99,12.6,20.52,1.09,0,174
"df_sp202","Pike","Residential Improved","Clay",0.95,1.01,1.05,7.16,9.07,1.02,0,17
"2.5%374","Pike","Residential Improved","Jefferson",0.92,0.95,0.97,7.38,9.97,1,0,40
"2.5%375","Pike","Residential Improved","Patoka",0.91,0.97,1,7.99,10.17,1.02,0,26
"2.5%376","Pike","Residential Improved","Washington",0.94,0.98,1,16.7,26.11,1.18,0,91
"1179","Porter","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1180","Porter","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1181","Porter","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%377","Porter","Commercial Improved","Countywide",0.47,0.6,0.65,33.12,43.85,0.95,0,28
"df_sp203","Porter","Commercial Improved","Center",0.39,0.47,0.59,32.08,47.84,1.14,0,13
"df_sp204","Porter","Commercial Improved","Portage",0.6,0.62,0.88,29.68,33.87,0.84,0,9
"df_sp205","Porter","Commercial Improved","Boone",0.62,0.7,0.83,28.89,51.2,1.15,0,6
"2.5%378","Porter","Residential Vacant","Countywide",0.92,1.01,1.05,29.21,47.44,1.24,0,77
"2.5%379","Porter","Residential Vacant","Boone",0.9,1.02,1.07,15.71,22.92,1.05,0,23
"2.5%380","Porter","Residential Vacant","Center",0.89,1.01,1.13,39.68,54.59,1.42,0,30
"2.5%381","Porter","Residential Vacant","Liberty",0.88,1.03,1.13,26.74,47.72,1.04,0,21
"1182","Porter","Residential Vacant","Portage",NA,NA,NA,NA,NA,NA,NA,3
"2.5%382","Porter","Residential Improved","Countywide",0.94,0.94,0.95,11.28,15.5,1.01,0,1343
"2.5%383","Porter","Residential Improved","Boone",0.92,0.95,1.02,10.12,13.5,1.02,0,43
"2.5%384","Porter","Residential Improved","Center",0.93,0.95,0.96,10.86,14.48,1,0,435
"2.5%385","Porter","Residential Improved","Jackson",0.91,1,1.04,12.84,16.29,1.03,0,39
"2.5%386","Porter","Residential Improved","Liberty",0.92,0.94,0.98,12.12,17.04,1.01,0,81
"2.5%387","Porter","Residential Improved","Morgan",0.94,1.02,1.11,9.59,11.89,1.02,0,20
"df_sp206","Porter","Residential Improved","Pine",0.82,0.96,1.09,9.43,13.11,0.98,0,8
"2.5%388","Porter","Residential Improved","Pleasant",0.86,0.93,0.96,10.73,14.33,1,0,39
"2.5%389","Porter","Residential Improved","Portage",0.91,0.93,0.95,11.99,17.68,1.01,0,345
"2.5%390","Porter","Residential Improved","Porter",0.94,0.97,1.02,12.85,18.46,1.02,0,54
"2.5%391","Porter","Residential Improved","Union",0.91,0.94,0.97,10.53,14,1.02,0,89
"2.5%392","Porter","Residential Improved","Washington",0.91,0.94,1.01,9.5,12.37,1,0,22
"2.5%393","Porter","Residential Improved","Westchester",0.93,0.96,0.98,10.13,12.94,1,0,168
"1183","Posey","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1184","Posey","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1185","Posey","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp207","Posey","Commercial Improved","Countywide",0.81,0.95,1.06,13.03,18.56,1.03,0,8
"df_sp208","Posey","Commercial Improved","Black",0.87,0.96,1.06,10.89,15.94,1.06,0,7
"1186","Posey","Commercial Improved","Bethel",NA,NA,NA,NA,NA,NA,NA,1
"2.5%394","Posey","Residential Vacant","Countywide",0.8,0.86,0.91,22.87,38.56,1,0,31
"1187","Posey","Residential Vacant","Bethel",NA,NA,NA,NA,NA,NA,NA,2
"2.5%395","Posey","Residential Vacant","Black",0.8,0.86,0.91,23.18,39.67,1,0,29
"2.5%396","Posey","Residential Improved","Countywide",0.91,0.92,0.93,14.78,21.96,1.03,0,320
"df_sp209","Posey","Residential Improved","Bethel",0.84,0.91,1.01,9.74,11.98,1.02,0,16
"2.5%397","Posey","Residential Improved","Black",0.89,0.92,0.94,16.73,25.2,1.04,0,138
"df_sp210","Posey","Residential Improved","Center",0.86,0.91,1.01,12.89,17.15,1.02,0,17
"2.5%398","Posey","Residential Improved","Harmony",0.85,0.92,0.98,11.4,15.68,1.01,0,21
"df_sp211","Posey","Residential Improved","Lynn",0.72,0.94,1.05,12.22,16.15,1,0,7
"2.5%399","Posey","Residential Improved","Marrs",0.85975,0.92,0.95,14.9,21.37,1.01,0,47
"2.5%400","Posey","Residential Improved","Robb",0.88,0.91,1.04,14.59,18.83,1.02,0,29
"2.5%401","Posey","Residential Improved","Robinson",0.88,0.9,0.93,13.1,19.34,1.01,0,45
"1188","Pulaski","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1189","Pulaski","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1190","Pulaski","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp212","Pulaski","Commercial Improved","Countywide",0.81,0.99,1.05,15.04,26.66,0.98,0,14
"2.5%402","Pulaski","Residential Vacant","Countywide",0.53975,0.75,0.93,45.51,56.69,1.05,0,38
"2.5%403","Pulaski","Residential Vacant","Franklin",0.39,0.75,0.93,43.07,57.18,0.99,0,22
"1191","Pulaski","Residential Vacant","Rich Grove",NA,NA,NA,NA,NA,NA,NA,4
"df_sp213","Pulaski","Residential Vacant","Harrison",0.31,0.56,1.07,34.19,49.91,1.15,0,5
"df_sp214","Pulaski","Residential Vacant","Van Buren",0.28,0.81,1.61,59.11,66.31,1.3,0,7
"2.5%404","Pulaski","Residential Improved","Countywide",0.93,0.95,0.97,13.6,20.53,1.02,0,258
"2.5%405","Pulaski","Residential Improved","Cass",0.87,0.98,1.05,15.09,24.03,1.03,0,20
"df_sp215","Pulaski","Residential Improved","Jefferson",0.85,0.93,1,9.8,12.61,1.01,0,14
"df_sp216","Pulaski","Residential Improved","Harrison",0.88,0.93,0.97,17.22,29.28,0.95,0,9
"df_sp217","Pulaski","Residential Improved","Indian Creek",0.74,0.9,0.96,16.67,21.57,0.99,0,17
"2.5%406","Pulaski","Residential Improved","Monroe",0.91,0.94,0.98,11.98,16.65,1.02,0,103
"2.5%407","Pulaski","Residential Improved","Salem",0.91,0.97,1,14.55,23.62,1.03,0,39
"df_sp218","Pulaski","Residential Improved","Tippecanoe",0.89,0.94,0.97,11.71,20.86,1.04,0,16
"2.5%408","Pulaski","Residential Improved","Van Buren",0.84,0.98,1.09,15.12,18.55,1.06,0,21
"df_sp219","Pulaski","Residential Improved","White Post",0.91,0.94,1.05,15.35,26.03,1.04,0,19
"1192","Putnam","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1193","Putnam","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1194","Putnam","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp220","Putnam","Commercial Improved","Countywide",0.48,0.79,0.96,26.47,32.65,1.07,0,8
"1195","Putnam","Commercial Improved","Cloverdale",NA,NA,NA,NA,NA,NA,NA,4
"1196","Putnam","Commercial Improved","Greencastle",NA,NA,NA,NA,NA,NA,NA,3
"2.5%409","Putnam","Residential Vacant","Countywide",0.76,0.96,1.01,24.67,33.22,1.25,0,47
"2.5%410","Putnam","Residential Vacant","Floyd",0.79,0.96,1.01,20.17,27.1,1.22,0,39
"df_sp221","Putnam","Residential Vacant","Clinton",0.31,0.5,1.22,68.93,61.26,1.65,0,8
"2.5%411","Putnam","Residential Improved","Countywide",0.9,0.91,0.92,13.39,19.63,1.04,0,277
"2.5%412","Putnam","Residential Improved","Clinton",0.9,0.91,0.95,13.27,22.86,1.01,0,21
"2.5%413","Putnam","Residential Improved","Cloverdale",0.77,0.9,0.94,11.45,14.4,1.03,0,25
"2.5%414","Putnam","Residential Improved","Floyd",0.84,0.89,0.94,8.42,12.9,0.99,0,21
"df_sp222","Putnam","Residential Improved","Franklin",0.91,0.93,1.02,5.43,7.05,1.02,0,8
