"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%428","Putnam","Residential Improved","Cloverdale",0.77,0.9,0.94,14.11,19.65,1.05,0,27
"2.5%429","Putnam","Residential Improved","Floyd",0.84,0.89,0.94,8.42,12.9,0.99,0,21
"df_sp220","Putnam","Residential Improved","Franklin",0.91,0.91,0.97,8.2,13,1.02,0,9
"2.5%430","Putnam","Residential Improved","Greencastle",0.88,0.9,0.92,14.4,21.81,1.03,0,157
"2.5%431","Putnam","Residential Improved","Jackson",0.96,1.23,1.23,16.16,23.46,1.12,0,22
"df_sp221","Putnam","Residential Improved","Marion",0.86,0.93,1.16,12.39,18.8,1.04,0,8
"df_sp222","Putnam","Residential Improved","Monroe",0.84,0.91,0.92,5.67,8.01,1.01,0,9
"1184","Putnam","Residential Improved","Russell",NA,NA,NA,NA,NA,NA,NA,2
"df_sp223","Putnam","Residential Improved","Warren",0.76,0.82,0.94,12.52,16.63,1.01,0,9
"df_sp224","Putnam","Residential Improved","Washington",0.83,0.94,1.14,28.47,36.58,1.2,0,9
"1185","Randolph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1186","Randolph","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1187","Randolph","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1188","Randolph","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp225","Randolph","Residential Vacant","Countywide",0,0.29,0.63,80.1,94.17,2.75,0,5
"2.5%432","Randolph","Residential Improved","Countywide",0.95,0.97,0.98025,20.12,30.02,1.1,0,193
"df_sp226","Randolph","Residential Improved","Franklin",0.84,1.03,1.27,26.15,33.59,1.14,0,8
"1189","Randolph","Residential Improved","Green",NA,NA,NA,NA,NA,NA,NA,4
"df_sp227","Randolph","Residential Improved","Greensfork",0.57,0.76,0.97,27.64,31.86,1.05,0,9
"2.5%433","Randolph","Residential Improved","Monroe",0.93,0.97,0.99,8.8,11.24,1.03,0,34
"df_sp228","Randolph","Residential Improved","Stoney Creek",0.88,0.98,1.11,14.5,22.8,1.14,0,6
"df_sp229","Randolph","Residential Improved","Union",0.83,0.93,1.24,39.86,49.34,1.31,0,16
"df_sp230","Randolph","Residential Improved","Washington",0.85,1.01,1.19,17.18,21.67,1.05,0,10
"2.5%434","Randolph","Residential Improved","Wayne",0.94,0.99,1.08,25.8,33.54,1.11,0,44
"2.5%435","Randolph","Residential Improved","White River",0.9,0.95,0.99,14.36,19.22,1.04,0,62
"1190","Ripley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1191","Ripley","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1192","Ripley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%436","Ripley","Commercial Improved","Countywide",0.42,0.62,0.82,55.75,64.11,1.24,0,21
"2.5%437","Ripley","Residential Vacant","Countywide",0.11,0.26,0.4,106.95,91.99,1.89,0,77
"2.5%438","Ripley","Residential Improved","Countywide",0.84,0.86,0.89,26.37,40.98,1.09,0,277
"2.5%439","Ripley","Residential Improved","Brown",0.77,0.84,0.93,29.62,38.64,1.15,0,55
"2.5%440","Ripley","Residential Improved","Center",0.59,0.85,0.91025,37.64,53.98,1.25,0,66
"2.5%441","Ripley","Residential Improved","Adams",0.86,0.89,0.93025,19.73,39.11,1.03,0,33
"2.5%442","Ripley","Residential Improved","Johnson",0.65,0.78,0.89,25.57,41.05,1.11,0,33
"2.5%443","Ripley","Residential Improved","Laughery",0.85,0.9,0.93,18.56,31.56,1.06,0,90
"1193","Rush","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1194","Rush","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1195","Rush","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1196","Rush","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp231","Rush","Residential Vacant","Countywide",0.16,0.29,0.48,54.29,67.54,0.79,0,7
"2.5%444","Rush","Residential Improved","Countywide",0.96,0.98,1,18.2,28.29,1.13,0,107
"2.5%445","Rush","Residential Improved","Rushville",0.96,0.99,1.03,17.92,25.91,1.07,0,69
"2.5%446","Rush","Residential Improved","Anderson",0.92,0.96,1,18.47,32.2,1.21,0,38
"1197","Scott","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1198","Scott","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1199","Scott","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp232","Scott","Commercial Improved","Countywide",0.73,0.95,1.03,12.76,16.67,1.01,0,8
"2.5%447","Scott","Residential Vacant","Countywide",0.54,0.71,0.8,30.44,39.79,1.1,0,46
"2.5%448","Scott","Residential Improved","Countywide",0.88,0.9,0.91,13.26,19.15,1.04,0,210
"df_sp233","Scott","Residential Improved","Finley",0.81,0.86,0.95,11.3,14.92,1.09,0,12
"2.5%449","Scott","Residential Improved","Jennings",0.85,0.89,0.93,16.7,26.09,1.08,0,31
"2.5%450","Scott","Residential Improved","Johnson",0.8,0.91,0.96,15.75,26.46,1.12,0,20
"2.5%451","Scott","Residential Improved","Lexington",0.76,0.88,0.98,16.43,20.65,1.04,0,25
"2.5%452","Scott","Residential Improved","Vienna",0.88,0.9,0.93,11.49,15.78,1.02,0,122
"1200","Shelby","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1201","Shelby","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1202","Shelby","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1203","Shelby","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1204","Shelby","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%453","Shelby","Residential Improved","Countywide",0.89,0.91,0.93,10.16,12.68,1.01,0,180
"df_sp234","Shelby","Residential Improved","Hanover",0.9,0.98,1.09,5.04,7.12,1.01,0,5
"df_sp235","Shelby","Residential Improved","Jackson",0.86,0.91,1.03,8.36,9.95,1,0,10
"df_sp236","Shelby","Residential Improved","Moral",0.87,0.91,1.02,10.94,15.2,1.02,0,18
"1205","Shelby","Residential Improved","Noble",NA,NA,NA,NA,NA,NA,NA,4
"2.5%454","Shelby","Residential Improved","Addison",0.87,0.9,0.93,10.46,12.67,1.02,0,120
"df_sp237","Shelby","Residential Improved","Marion",0.86,0.92,0.93,2.76,3.67,1,0,5
"df_sp238","Shelby","Residential Improved","Brandywine",0.87,0.94,1.01,11.37,17.15,0.99,0,9
"1206","Shelby","Residential Improved","Shelby",NA,NA,NA,NA,NA,NA,NA,4
"1207","Spencer","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1208","Spencer","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1209","Spencer","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp239","Spencer","Commercial Improved","Countywide",0.74,1.08,1.68,44.72,50.04,1.33,0,6
"2.5%455","Spencer","Residential Vacant","Countywide",0.2,0.44,0.86,71.97,69.89,1.64,0,25
"df_sp240","Spencer","Residential Vacant","Carter",0.44,0.86,0.89,31.53,55.1,1.15,0,12
"df_sp241","Spencer","Residential Vacant","Clay",0.2,0.27,0.62,84.84,71.89,0.93,0,12
"2.5%456","Spencer","Residential Improved","Countywide",0.91,0.91,0.93,17.61,29.09,1.08,0,148
"2.5%457","Spencer","Residential Improved","Carter",0.87,0.91,1.01,14.61,23.8,1.04,0,21
"2.5%458","Spencer","Residential Improved","Clay",0.9,0.91,0.92,6.94,10.09,1.01,0,42
"df_sp242","Spencer","Residential Improved","Grass",0.84,0.9,0.91,11.09,19.39,1.02,0,7
"df_sp243","Spencer","Residential Improved","Hammond",0.85,0.94,1.22,36.95,47.18,1.22,0,14
"df_sp244","Spencer","Residential Improved","Harrison",0.86,0.91,1.18,22.11,31.75,1.11,0,8
"df_sp245","Spencer","Residential Improved","Luce",0.86,0.96,1.17,22.95,30.74,1.17,0,19
"2.5%459","Spencer","Residential Improved","Ohio",0.87,0.95,1.01,18.68,27.74,1.06,0,36
"1210","St. Joseph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp246","St. Joseph","Industrial Improved","Countywide",0.32,0.54,0.9,70.99,77.28,1.35,0,16
"df_sp247","St. Joseph","Commercial Vacant","Countywide",0.05,0.23,0.63,153.06,118.39,1.89,0,10
"2.5%460","St. Joseph","Commercial Improved","Countywide",0.41,0.51,0.6,59.11,67.02,1.28,0,85
"2.5%461","St. Joseph","Residential Vacant","Countywide",0.06,0.18,0.35,212.38,117.26,1.31,0,83
"2.5%462","St. Joseph","Residential Improved","Countywide",0.94,0.94,0.95,19.18,27.44,1.05,0,3047
"2.5%463","St. Joseph","Residential Improved","Centre",0.91,0.93,0.95,14.99,21.27,1.03,0,210
"2.5%464","St. Joseph","Residential Improved","Clay",0.93,0.95,0.97,13.25,18.48,1.02,0,432
"2.5%465","St. Joseph","Residential Improved","German",0.88,0.93,0.94,13.46,18.88,1.03,0,116
"2.5%466","St. Joseph","Residential Improved","Greene",0.83,0.9,0.98,18.38,28.61,1.05,0,35
"2.5%467","St. Joseph","Residential Improved","Harris",0.92,0.93,0.95,10.7,14.72,1.01,0,288
"2.5%468","St. Joseph","Residential Improved","Liberty",0.88,0.92,0.98,12.06,16.12,1,0,47
"2.5%469","St. Joseph","Residential Improved","Lincoln",0.9,0.96,1.02,20.72,32.42,1.05,0,35
"df_sp248","St. Joseph","Residential Improved","Madison",0.81,0.94,0.96,15.9,23.84,1.02,0,12
"2.5%470","St. Joseph","Residential Improved","Olive",0.88,0.94,0.99,13.92,21.03,1,0,44
"2.5%471","St. Joseph","Residential Improved","Penn",0.9,0.93,0.96,26.41,34.8,1.1,0,542
"2.5%472","St. Joseph","Residential Improved","Portage",0.95,0.96,0.98,21.97,30.1,1.05,0,1175
"2.5%473","St. Joseph","Residential Improved","Union",0.86,0.91,0.95,13.09,19.13,1.01,0,29
"2.5%474","St. Joseph","Residential Improved","Warren",0.87,0.92,0.95,15.63,23.08,1.01,0,82
"1211","Starke","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1212","Starke","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1213","Starke","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%475","Starke","Commercial Improved","Countywide",0.89,0.92,0.96025,11.14,18.81,1.25,0,26
"2.5%476","Starke","Residential Vacant","Countywide",0.87,0.91,0.93,15.03,25.59,1.04,0,64
"df_sp249","Starke","Residential Vacant","California",0.72,0.93,1,15.75,24.91,1.04,0,11
"df_sp250","Starke","Residential Vacant","Center",0.84,0.9,0.94,20.73,39.91,1.18,0,16
"df_sp251","Starke","Residential Vacant","Davis",0.81,0.9,1.07,11.64,17.19,1,0,8
"df_sp252","Starke","Residential Vacant","North Bend",0.81,0.88,0.92,11.25,16.25,1,0,18
"1214","Starke","Residential Vacant","Railroad",NA,NA,NA,NA,NA,NA,NA,3
"df_sp253","Starke","Residential Vacant","Washington",0.81,0.93,0.99,13.55,24.43,1,0,8
"2.5%477","Starke","Residential Improved","Countywide",0.91,0.91,0.92,12.97,36.67,1.03,0,655
"2.5%478","Starke","Residential Improved","California",0.9,0.92,0.96,11.34,16.44,1.01,0,81
"2.5%479","Starke","Residential Improved","Center",0.89975,0.91,0.93,14.93,47.65,1.05,0,189
"2.5%480","Starke","Residential Improved","Davis",0.88,0.92,0.96,6.68,8.16,1,0,29
"df_sp254","Starke","Residential Improved","Jackson",0.79,0.93,1,59.9,117.26,1.47,0,11
"2.5%481","Starke","Residential Improved","North Bend",0.85,0.9,0.91,11.57,19.23,1.03,0,44
"2.5%482","Starke","Residential Improved","Oregon",0.9,0.92,0.94,12.28,21.79,1.03,0,111
"df_sp255","Starke","Residential Improved","Railroad",0.88,0.91,0.93,11.02,16.25,1.02,0,18
"2.5%483","Starke","Residential Improved","Washington",0.89,0.91,0.96,10.69,14.55,1,0,57
"2.5%484","Starke","Residential Improved","Wayne",0.9,0.92,0.93,10.25,13.74,1.01,0,115
"1215","Steuben","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1216","Steuben","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1217","Steuben","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%485","Steuben","Commercial Improved","Countywide",0.76,0.85,1.01,28.44,40.59,1.04,0,25
"df_sp256","Steuben","Commercial Improved","Pleasant",0.85,1.02,1.13,18.64,29.2,1.03,0,10
"df_sp257","Steuben","Commercial Improved","Clear Lake",0.63,0.77,0.85,29.72,46.45,1.05,0,15
"2.5%486","Steuben","Residential Vacant","Countywide",0.15,0.55,0.73,70.97,85.96,0.9,0,69
"df_sp258","Steuben","Residential Vacant","Pleasant",0.04,0.36,0.85,103.34,91.82,1.27,0,9
"2.5%487","Steuben","Residential Vacant","Clear Lake",0.12,0.57,0.73,67.72,85.8,0.88,0,60
"2.5%488","Steuben","Residential Improved","Countywide",0.95,0.97,0.98,14.81,23.35,0.99,0,421
"2.5%489","Steuben","Residential Improved","Clear Lake",0.96,1,1.04,12.13,21,1.08,0,31
"2.5%490","Steuben","Residential Improved","Jackson",0.85,0.93,1,23.69,38.31,0.96,0,42
"2.5%491","Steuben","Residential Improved","Jamestown",0.91,0.95,0.99,18.18,25.57,0.98,0,72
"2.5%492","Steuben","Residential Improved","Otsego",0.91,0.97,1,12.62,16.31,1,0,57
"2.5%493","Steuben","Residential Improved","Pleasant",0.94,0.97,0.99,12.47,20.64,0.99,0,175
"2.5%494","Steuben","Residential Improved","Salem",0.91,0.96,1,14.55,22.97,0.97,0,43
"1218","Sullivan","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1219","Sullivan","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1220","Sullivan","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp259","Sullivan","Commercial Improved","Countywide",0.82,1.03,1.09,18.91,26.2,1.05,0,16
"df_sp260","Sullivan","Residential Vacant","Countywide",0.64,0.99,1.1,29.75,45.85,1.07,0,9
"2.5%495","Sullivan","Residential Improved","Countywide",0.9,0.92,0.95,12.85,16.21,1.03,0,148
"2.5%496","Sullivan","Residential Improved","Cass",0.88,0.94,0.99,13.31,16,1.03,0,46
"df_sp261","Sullivan","Residential Improved","Haddon",0.86,0.99,1.14,10.15,13.33,0.99,0,8
"2.5%497","Sullivan","Residential Improved","Hamilton",0.88,0.91,0.94,12.48,16.43,1.03,0,94
"1221","Switzerland","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1222","Switzerland","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1223","Switzerland","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp262","Switzerland","Commercial Improved","Countywide",0.84,0.92,1.14,16.26,20.19,1.02,0,8
"1224","Switzerland","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%498","Switzerland","Residential Improved","Countywide",0.89,0.92,0.98,11.55,13.91,1.03,0,56
"2.5%499","Switzerland","Residential Improved","Craig",0.88,0.91,0.98,10.88,12.92,1.04,0,36
"df_sp263","Switzerland","Residential Improved","Cotton",0.81,0.91,1.04,13.47,17.43,1.01,0,9
"df_sp264","Switzerland","Residential Improved","Jefferson",0.85,0.94,1.12,12.22,14.22,1.02,0,11
"1225","Tipton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1226","Tipton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1227","Tipton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp265","Tipton","Commercial Improved","Countywide",0.82,0.9,0.97,10.29,12.64,1.03,0,10
"df_sp266","Tipton","Residential Vacant","Countywide",0.56,0.89,1.09,17.31,24.63,1.35,0,5
"2.5%500","Tipton","Residential Improved","Countywide",0.9,0.93,0.95,14.96,19.5,1.04,0,341
"2.5%501","Tipton","Residential Improved","Cicero",0.9,0.94,0.97,14.68,18.47,1.03,0,239
"df_sp267","Tipton","Residential Improved","Jefferson",0.83,0.94,1.08,18.98,28.5,1.08,0,16
"2.5%502","Tipton","Residential Improved","Liberty",0.87,0.92,0.96,14.56,20.15,1.05,0,46
"df_sp268","Tipton","Residential Improved","Madison",0.83,0.89,0.96,14.28,20.27,1.06,0,16
"df_sp269","Tipton","Residential Improved","Prairie",0.78,0.91,0.99,14.46,21.98,1.08,0,11
"df_sp270","Tipton","Residential Improved","Wildcat",0.87,0.9,0.98,14.92,20.14,1.01,0,13
"1228","Union","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1229","Union","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1230","Union","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1231","Union","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1232","Union","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%503","Union","Residential Improved","Countywide",0.86,0.89,0.95,18.42,23.24,1.07,0,111
"2.5%504","Union","Residential Improved","Brownsville",0.85,0.88,0.95,18.63,25.64,1.05,0,25
"2.5%505","Union","Residential Improved","Harrison",0.77,0.9,1.00025,20.17,26.27,1.07,0,20
"2.5%506","Union","Residential Improved","Center",0.85,0.9,0.96,17.42,21.57,1.08,0,66
"1233","Vanderburgh","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%507","Vanderburgh","Industrial Improved","Countywide",0.39,0.44,0.57,37.16,45.27,1.39,0,26
"1234","Vanderburgh","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%508","Vanderburgh","Commercial Improved","Countywide",0.4,0.45,0.52,54.37,61.97,1.42,0,126
"2.5%509","Vanderburgh","Commercial Improved","Center",0.29,0.39,0.61,63.56,62.68,1.32,0,30
"2.5%510","Vanderburgh","Commercial Improved","Knight",0.41,0.48,0.600499999999999,50.55,54.38,1.49,0,51
"2.5%511","Vanderburgh","Commercial Improved","Pigeon",0.37,0.44,0.53,55.42,71.04,1.67,0,43
"1235","Vanderburgh","Commercial Improved","Armstrong",NA,NA,NA,NA,NA,NA,NA,2
"2.5%512","Vanderburgh","Residential Vacant","Countywide",0.01,0.02,0.06,775.92,160.17,0.54,0,42
"2.5%513","Vanderburgh","Residential Improved","Countywide",0.89,0.91,0.92,23.06,34.42,1.06,0,1754
"2.5%514","Vanderburgh","Residential Improved","Armstrong",0.54,0.65,0.9,42.77,41.81,1.18,0,44
"2.5%515","Vanderburgh","Residential Improved","Center",0.9,0.92,0.93,17.15,26.27,1.01,0,446
"2.5%516","Vanderburgh","Residential Improved","Perry",0.86,0.89,0.92,28.21,43.59,1.1,0,198
"2.5%517","Vanderburgh","Residential Improved","Knight",0.87,0.89,0.93,22.85,31.16,1.04,0,698
"2.5%518","Vanderburgh","Residential Improved","Pigeon",0.89,0.95,0.99,29.32,40.37,1.15,0,233
"2.5%519","Vanderburgh","Residential Improved","Scott",0.89,0.91,0.93,21,39.3,1.08,0,135
"1236","Vermillion","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1237","Vermillion","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1238","Vermillion","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp271","Vermillion","Commercial Improved","Countywide",0.78,0.85,1.01,16.34,19.27,1.02,0,10
"2.5%520","Vermillion","Residential Vacant","Countywide",0.39,0.85,0.99,36.86,51.07,0.88,0,21
"2.5%521","Vermillion","Residential Improved","Countywide",0.88,0.9,0.92,13.93,17.61,1.01,0,199
"2.5%522","Vermillion","Residential Improved","Clinton",0.86,0.89,0.92,14.45,17.93,1.01,0,138
"df_sp272","Vermillion","Residential Improved","Eugene",0.8,0.91,1,11.52,15.65,0.98,0,11
"2.5%523","Vermillion","Residential Improved","Helt",0.87,0.91,0.99,13.59,18.2,1.01,0,26
"df_sp273","Vermillion","Residential Improved","Highland",0.78,0.92,0.99,14.44,18.68,0.99,0,16
"df_sp274","Vermillion","Residential Improved","Vermillion",0.83,0.93,1.03,8.63,11.7,1,0,8
"1239","Vigo","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1240","Vigo","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp275","Vigo","Commercial Vacant","Countywide",0.02,0.22,0.41,235.6,150.13,9.24,0,12
"2.5%524","Vigo","Commercial Improved","Countywide",0.75,0.82,0.89,31.16,41.99,1.38,0,49
"2.5%525","Vigo","Residential Vacant","Countywide",0.42,0.72,0.9,49.36,65.03,1.33,0,38
"2.5%526","Vigo","Residential Improved","Countywide",0.89,0.9,0.92,24.3,35.21,1.09,0,892
"2.5%527","Vigo","Residential Improved","Fayette",0.84,0.87,0.98,19.63,24.68,1.03,0,20
"2.5%528","Vigo","Residential Improved","Harrison",0.88,0.91,0.94,27.75,38.62,1.11,0,525
"2.5%529","Vigo","Residential Improved","Honey Creek",0.86,0.89,0.94,18.09,25.58,1.01,0,83
"2.5%530","Vigo","Residential Improved","Lost Creek",0.85,0.9,0.93,15.01,20.82,1.03,0,90
"2.5%531","Vigo","Residential Improved","Otter Creek",0.87,0.89,0.94,22.17,30.57,1.07,0,76
"2.5%532","Vigo","Residential Improved","Pierson",0.85,0.93,1.12,18.22,22.05,1.06,0,25
"2.5%533","Vigo","Residential Improved","Riley",0.87,0.91,0.97025,16.08,30,1.1,0,22
"2.5%534","Vigo","Residential Improved","Sugar Creek",0.84,0.91,1,26.47,41.17,1.09,0,40
"1241","Wabash","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1242","Wabash","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1243","Wabash","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp276","Wabash","Commercial Improved","Countywide",0.76,0.94,0.94,14.36,24.23,1,0,11
"1244","Wabash","Commercial Improved","Chester",NA,NA,NA,NA,NA,NA,NA,0
"df_sp277","Wabash","Commercial Improved","Noble",0.76,0.94,0.94,14.36,24.23,1,0,11
"1245","Wabash","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%535","Wabash","Residential Improved","Countywide",0.9,0.91,0.92,11.97,15.39,1.02,0,642
"2.5%536","Wabash","Residential Improved","Chester",0.89,0.91,0.94,13.22,16.8,1.01,0,149
"2.5%537","Wabash","Residential Improved","Lagro",0.86,0.9,0.96,11.98,15.96,1.03,0,30
"2.5%538","Wabash","Residential Improved","Liberty",0.86,0.91,0.99,11.34,14.47,1.02,0,27
"2.5%539","Wabash","Residential Improved","Noble",0.89,0.91,0.93,11.96,15.33,1.02,0,370
"df_sp278","Wabash","Residential Improved","Paw Paw",0.9,0.95,1,7.01,9.34,1.03,0,19
"2.5%540","Wabash","Residential Improved","Pleasant",0.88,0.91,0.9605,9.58,12.25,1.02,0,30
"df_sp279","Wabash","Residential Improved","Waltz",0.88,0.95,0.98,10.19,15.84,1.02,0,17
"1246","Warrick","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp280","Warrick","Industrial Improved","Countywide",0.96,0.99,1.06,5.85,8.38,0.97,0,6
"df_sp281","Warrick","Commercial Vacant","Countywide",0.61,0.84,0.93,26.42,43.27,1.01,0,12
"2.5%541","Warrick","Commercial Improved","Countywide",0.83,0.92,0.95,13.72,19.13,1.02,0,23
"df_sp282","Warrick","Commercial Improved","Boon",0.85,0.93,1.03,14.5,19.26,1.07,0,10
"df_sp283","Warrick","Commercial Improved","Ohio",0.82,0.89,0.94,13.29,19.41,0.99,0,13
"2.5%542","Warrick","Residential Vacant","Countywide",0.86,0.9,0.92,36.55,61.51,0.97,0,260
"df_sp284","Warrick","Residential Vacant","Hart",0.9,0.95,1.15,25.61,39.64,1.21,0,13
"2.5%543","Warrick","Residential Vacant","Boon",0.85,0.91,0.97,34.08,57.92,1.02,0,79
"df_sp285","Warrick","Residential Vacant","Campbell",0.81,0.86,0.91,18.37,27.62,1,0,13
"1247","Warrick","Residential Vacant","Greer",NA,NA,NA,NA,NA,NA,NA,4
"2.5%544","Warrick","Residential Vacant","Ohio",0.82,0.89,0.91,40.86,68.97,0.93,0,151
"2.5%545","Warrick","Residential Improved","Countywide",0.9,0.91,0.92,11.09,15.5,1.01,0,959
"df_sp286","Warrick","Residential Improved","Anderson",0.94,0.97,1.09,7.81,10.11,1.02,0,6
"2.5%546","Warrick","Residential Improved","Boon",0.89,0.91,0.92,13.01,18,1.01,0,219
"df_sp287","Warrick","Residential Improved","Campbell",0.7,0.91,0.95,11.17,15.26,1.03,0,11
"df_sp288","Warrick","Residential Improved","Greer",0.88,0.92,1,9.63,13.59,1.02,0,15
"df_sp289","Warrick","Residential Improved","Hart",0.88,0.92,0.96,10.78,16.41,1.01,0,15
"df_sp290","Warrick","Residential Improved","Pigeon",0.75,0.97,1.06,12.77,18.93,1,0,11
"2.5%547","Warrick","Residential Improved","Ohio",0.9,0.91,0.92,10.47,14.69,1.01,0,673
"df_sp291","Warrick","Residential Improved","Skelton",0.87,0.91,1.01,7.71,9.05,0.99,0,9
"1248","Washington","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1249","Washington","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1250","Washington","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp292","Washington","Commercial Improved","Countywide",0.91,0.92,1.17,6.16,11.74,1.02,0,5
"2.5%548","Washington","Residential Vacant","Countywide",0.38,0.41,0.45,58.85,69.08,1.22,0,67
"2.5%549","Washington","Residential Improved","Countywide",0.86,0.9,0.92,16.52,32.29,1.04,0,199
"df_sp293","Washington","Residential Improved","Brown",0.61,0.81,0.96,16.45,21.66,1.07,0,7
"df_sp294","Washington","Residential Improved","Franklin",0.88,0.91,1.05,13,15.46,1.02,0,17
"df_sp295","Washington","Residential Improved","Howard",0.79,0.88,0.98,15.63,19.84,1.07,0,17
"2.5%550","Washington","Residential Improved","Pierce",0.81,0.91,1,13.52,17.09,1.01,0,21
"df_sp296","Washington","Residential Improved","Polk",0.85,0.88,0.97,12.27,18.77,1,0,11
"df_sp297","Washington","Residential Improved","Posey",0.81,0.93,1.09,15.76,22.31,1.04,0,11
"2.5%551","Washington","Residential Improved","Washington",0.86,0.89,0.92,18.35,38.92,1.05,0,115
"1251","Wayne","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1252","Wayne","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1253","Wayne","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp298","Wayne","Commercial Improved","Countywide",0.73,0.91,0.97,20.31,31.25,1.13,0,15
"df_sp299","Wayne","Commercial Improved","Center",0.57,0.88,0.97,32.05,45.05,1.12,0,6
"df_sp300","Wayne","Commercial Improved","Wayne",0.73,0.91,0.98,13.31,19.05,1.12,0,9
"df_sp301","Wayne","Residential Vacant","Countywide",0.38,0.72,0.77,32.48,49.69,1.02,0,12
"2.5%552","Wayne","Residential Improved","Countywide",0.94,0.95,0.96,18.47,26.2,1.08,0,562
