"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%499","Miami","Residential Improved","Peru",0.87,0.92,0.99,19.93,29.43,1.07,0,85
"df_sp244","Miami","Residential Improved","Washington",0.86,0.91,1.01,16.89,25.29,1.05,0,18
"2.5%500","Miami","Residential Improved","Pipe Creek",0.86,0.91,0.99,17.33,22.93,1.05,0,38
"df_sp245","Miami","Residential Improved","Union",0.9,0.96,1.02,15.18,24.56,1.13,0,18
"2.5%501","Miami","Residential Improved","Butler",0.84,0.92,1,16.48,23.18,1.04,0,39
"1140","Monroe","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1141","Monroe","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1142","Monroe","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%502","Monroe","Commercial Improved","Countywide",0.94,0.97,1.02,15.43,22.04,1.05,0,103
"2.5%503","Monroe","Residential Vacant","Countywide",0.83,0.87,0.92,16.81,26.24,1.12,0,54
"2.5%504","Monroe","Residential Improved","Countywide",0.96,0.97,0.97,12.03,18.21,1.02,0,1841
"df_sp246","Monroe","Residential Improved","Bean Blossom",0.88,0.97,1.08,18.12,30.08,1.1,0,16
"2.5%505","Monroe","Residential Improved","Benton",0.87,1.01,1.05025,16.99,24.88,1.04,0,36
"2.5%506","Monroe","Residential Improved","Bloomington",0.88,0.9,0.92,12.42,17.34,1.02,0,207
"2.5%507","Monroe","Residential Improved","Clear Creek",0.94,0.97,1,14.15,19.06,1.03,0,162
"df_sp247","Monroe","Residential Improved","Indian Creek",0.86,0.95,1.17,9.57,13.04,1.01,0,5
"2.5%508","Monroe","Residential Improved","Perry",0.94,0.95,0.96,11.79,16.44,1.02,0,790
"2.5%509","Monroe","Residential Improved","Richland",0.99,0.99,1,6.23,12.6,1.01,0,364
"2.5%510","Monroe","Residential Improved","Salt Creek",0.9,0.95,1.05,19.45,25.74,1.05,0,22
"2.5%511","Monroe","Residential Improved","Van Buren",0.92,0.94,0.97,16.26,24.69,1.04,0,207
"2.5%512","Monroe","Residential Improved","Washington",0.78,0.87,0.95,22.25,33.67,1.12,0,27
"1143","Montgomery","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1144","Montgomery","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1145","Montgomery","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp248","Montgomery","Commercial Improved","Countywide",0.78,0.97,1.02,15.94,22.27,0.98,0,14
"2.5%513","Montgomery","Residential Vacant","Countywide",0.188,0.24,0.460749999999999,124.1,111.99,3.85,0,35
"2.5%514","Montgomery","Residential Improved","Countywide",0.93,0.96,0.98,14.85,18.87,1.02,0,320
"2.5%515","Montgomery","Residential Improved","Brown",0.95,1,1.07,15.59,19.47,1.02,0,44
"2.5%516","Montgomery","Residential Improved","Madison",0.9,0.97,0.99,12.51,16.66,1.01,0,42
"2.5%517","Montgomery","Residential Improved","Union",0.92,0.95,0.98,15.14,19.08,1.01,0,234
"1146","Morgan","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1147","Morgan","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp249","Morgan","Commercial Vacant","Countywide",0.71,1,1.02,16.06,22.95,0.98,0,14
"2.5%518","Morgan","Commercial Improved","Countywide",0.93,0.98,1.15,124.98,116.91,1.17,0,25
"2.5%519","Morgan","Residential Vacant","Countywide",0.94,0.97,1,10.98,17.31,1.01,0,198
"2.5%520","Morgan","Residential Vacant","Adams",1,1,1,8.13,12.88,1.02,0,76
"2.5%521","Morgan","Residential Vacant","Ray",0.91,0.95,0.98,14.8,25.93,1,0,54
"2.5%522","Morgan","Residential Vacant","Brown",0.89,0.94,0.97,9.63,13.31,1.03,0,33
"2.5%523","Morgan","Residential Vacant","Jackson",0.91,0.97,1.02,10.18,12.93,0.99,0,34
"2.5%524","Morgan","Residential Improved","Countywide",0.92,0.93,0.94,33.41,90.8,1.19,0,1324
"2.5%525","Morgan","Residential Improved","Adams",0.87,0.92,1.05,46.87,116.32,1.26,0,21
"2.5%526","Morgan","Residential Improved","Baker",0.83,0.91,0.99025,17.31,31.07,1,0,24
"2.5%527","Morgan","Residential Improved","Brown",0.9,0.92,0.93,19.71,80.45,1.09,0,230
"2.5%528","Morgan","Residential Improved","Clay",0.9,0.93,0.98,9.68,12.07,1,0,47
"2.5%529","Morgan","Residential Improved","Green",0.89,0.91,0.94,6.99,9.73,1,0,34
"2.5%530","Morgan","Residential Improved","Gregg",0.87,0.92,0.96,13.88,28.25,1.02,0,42
"df_sp250","Morgan","Residential Improved","Harrison",0.9,0.93,1.05,16.94,25.58,1.02,0,17
"2.5%531","Morgan","Residential Improved","Jackson",0.83,0.91,0.94,16.02,27.62,1.04,0,45
"2.5%532","Morgan","Residential Improved","Jefferson",0.85,0.91,0.96,13.73,18.2,1.01,0,31
"2.5%533","Morgan","Residential Improved","Madison",0.91,0.93,0.95,56.26,111.67,1.37,0,356
"2.5%534","Morgan","Residential Improved","Monroe",0.93,0.94,0.96,52.7,80.56,1.37,0,187
"2.5%535","Morgan","Residential Improved","Washington",0.93,0.94,0.96,19.03,62.85,1.04,0,290
"1148","Newton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1149","Newton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1150","Newton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%536","Newton","Commercial Improved","Countywide",0.84,0.91,1,33.49,87.67,1.18,0,29
"2.5%537","Newton","Residential Vacant","Countywide",0.81,0.91,0.98,32.48,44.89,1.35,0,63
"2.5%538","Newton","Residential Improved","Countywide",0.94,0.96,0.98,47.59,124.1,1.29,0,710
"2.5%539","Newton","Residential Improved","Beaver",0.89,0.93,0.98,35.48,108.19,1.18,0,87
"2.5%540","Newton","Residential Improved","Grant",0.88,0.96,1,19.13,29.66,1.07,0,50
"2.5%541","Newton","Residential Improved","Iroquois",0.88,0.94,1,17.95,26.58,1.03,0,57
"2.5%542","Newton","Residential Improved","Jefferson",0.93,0.94,0.99,60.88,141.36,1.4,0,137
"2.5%543","Newton","Residential Improved","Lake",0.94,0.98,1.02,76.98,130.87,1.51,0,130
"2.5%544","Newton","Residential Improved","Lincoln",0.95,0.97,0.99,41.19,117.28,1.27,0,243
"1151","Noble","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1152","Noble","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp251","Noble","Commercial Vacant","Countywide",0.06,0.08,0.93,375.58,112.45,1.51,0,5
"2.5%545","Noble","Commercial Improved","Countywide",0.81,0.94,1,25.67,42.38,1.45,0,34
"2.5%546","Noble","Residential Vacant","Countywide",0.86,0.92,1,33.53,51.5,1.32,0,52
"2.5%547","Noble","Residential Improved","Countywide",0.94,0.95,0.96,12.92,28.21,1.02,0,1117
"2.5%548","Noble","Residential Improved","Albion",0.88,0.94,1.01,16.16,22.47,1,0,47
"2.5%549","Noble","Residential Improved","Allen",0.93,0.95,0.98,11.12,18.76,1.02,0,206
"2.5%550","Noble","Residential Improved","Elkhart",0.85975,0.98,1.01,16.55,24.69,1,0,35
"2.5%551","Noble","Residential Improved","Green",0.91,0.95,1.01,11.08,14.95,1.03,0,21
"2.5%552","Noble","Residential Improved","Jefferson",0.85975,0.96,0.99,15.42,28.36,1,0,24
"2.5%553","Noble","Residential Improved","Noble",0.89,0.95,0.99,16.32,22.43,1.01,0,88
"2.5%554","Noble","Residential Improved","Orange",0.91,0.94,0.96,11.38,16.55,0.99,0,121
"2.5%555","Noble","Residential Improved","Perry",0.93,0.96,1,15.72,50,1.05,0,102
"2.5%556","Noble","Residential Improved","Sparta",0.92,0.96,1.03,16.32,25.92,1,0,35
"2.5%557","Noble","Residential Improved","Swan",0.88,0.94,0.99,12.92,19.42,0.99,0,37
"2.5%558","Noble","Residential Improved","Washington",0.89975,0.92,1,11.96,15,1.03,0,37
"2.5%559","Noble","Residential Improved","Wayne",0.94,0.95,0.97,11.55,31.31,1.02,0,335
"2.5%560","Noble","Residential Improved","York",0.87,0.92,0.97,13.68,20.71,1,0,29
"1153","Ohio","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1154","Ohio","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1155","Ohio","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp252","Ohio","Commercial Improved","Countywide",0.86,0.99,1.12,21.06,25.76,1.04,0,17
"2.5%561","Ohio","Residential Vacant","Countywide",0.78,0.9,0.96,18.1,22.3,0.99,0,24
"2.5%562","Ohio","Residential Improved","Countywide",0.89,0.93,0.95,15.81,20.19,1.04,0,206
"2.5%563","Ohio","Residential Improved","Cass",0.83,0.88,0.96,19.71,29.12,1.12,0,34
"2.5%564","Ohio","Residential Improved","Randolph",0.89,0.93,0.96,15.06,18.13,1.02,0,172
"1156","Orange","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1157","Orange","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1158","Orange","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%565","Orange","Commercial Improved","Countywide",0.92,0.96,1.05,21.65,36,1.22,0,35
"df_sp253","Orange","Commercial Improved","Orleans",0.93,1.04,1.12,7.05,8.85,1.02,0,6
"df_sp254","Orange","Commercial Improved","Paoli",0.31,0.92,0.94,30.97,51.9,1.93,0,17
"df_sp255","Orange","Commercial Improved","French Lick",0.96,1.06,1.1,9.86,14.6,0.99,0,12
"2.5%566","Orange","Residential Vacant","Countywide",0.67,0.9,0.92,34.32,55.97,1.55,0,31
"2.5%567","Orange","Residential Vacant","French Lick",0.83,0.9,0.99,34.99,60.31,2,0,21
"df_sp256","Orange","Residential Vacant","Southeast",0.4,0.68,0.97,34.17,44.34,1.12,0,10
"2.5%568","Orange","Residential Improved","Countywide",0.93,0.97,0.99,22.33,32.85,1.06,0,340
"2.5%569","Orange","Residential Improved","French Lick",0.97,1.02,1.06,24.24,34.57,1.04,0,88
"df_sp257","Orange","Residential Improved","Greenfield",0.87,0.97,1.08,11.81,14.33,1.01,0,12
"df_sp258","Orange","Residential Improved","Jackson",0.88,0.94,1.02,12.66,17.54,1.01,0,15
"2.5%570","Orange","Residential Improved","Orleans",0.93,1,1.06,20.7,29.23,1.06,0,59
"2.5%571","Orange","Residential Improved","Paoli",0.9,0.93,0.96,20.75,32.11,1.06,0,113
"2.5%572","Orange","Residential Improved","Stampers Creek",0.85,0.93,1,25.85,35.39,1.07,0,43
"1159","Owen","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1160","Owen","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1161","Owen","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp259","Owen","Commercial Improved","Countywide",0.85,0.95,1.04,9.51,13.01,1,0,7
"2.5%573","Owen","Residential Vacant","Countywide",0.7,0.81,0.91,29.38,38.08,1.07,0,32
"2.5%574","Owen","Residential Improved","Countywide",0.89,0.91,0.92,13.69,17.4,1.02,0,211
"df_sp260","Owen","Residential Improved","Clay",0.78,0.9,0.94,12.54,15.76,1.02,0,19
"df_sp261","Owen","Residential Improved","Franklin",0.74,0.93,1.04,11.86,15.03,1.01,0,8
"df_sp262","Owen","Residential Improved","Harrison",0.75,0.9,1.1,13.97,17.17,1.02,0,5
"2.5%575","Owen","Residential Improved","Jackson",0.86,0.91,0.95,13.3,18.08,1.03,0,29
"df_sp263","Owen","Residential Improved","Jefferson",0.88,0.91,0.92,6.18,9.04,1.02,0,9
"df_sp264","Owen","Residential Improved","Jennings",0.65,0.89,1.02,15.62,19.98,0.99,0,8
"df_sp265","Owen","Residential Improved","Lafayette",0.8,0.91,0.95,13.17,18,1,0,19
"df_sp266","Owen","Residential Improved","Montgomery",0.79,0.93,0.96,12.67,17.87,1.03,0,12
"df_sp267","Owen","Residential Improved","Morgan",0.68,0.9,1.01,14.96,21.27,1,0,7
"df_sp268","Owen","Residential Improved","Taylor",0.68,0.92,1.01,13.3,17.49,0.98,0,8
"2.5%576","Owen","Residential Improved","Washington",0.82,0.9,0.93025,14.95,18,1.02,0,62
"2.5%577","Owen","Residential Improved","Wayne",0.8,0.91,0.94,14.99,19.55,1.01,0,25
"1162","Parke","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1163","Parke","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1164","Parke","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp269","Parke","Commercial Improved","Countywide",0.71,0.92,1.04,18.04,23.78,1,0,8
"2.5%578","Parke","Residential Vacant","Countywide",0.66,0.78,0.9,25.99,31.23,0.95,0,43
"2.5%579","Parke","Residential Vacant","Union",0.56,0.81,0.91,28.92,37.41,0.91,0,20
"2.5%580","Parke","Residential Vacant","Adams",0.66,0.76,0.97,23.27,26.25,0.99,0,22
"2.5%581","Parke","Residential Improved","Countywide",0.89,0.91,0.94,14.18,17.93,1.01,0,173
"2.5%582","Parke","Residential Improved","Adams",0.86,0.93,0.96,14.1,18,1.01,0,85
"2.5%583","Parke","Residential Improved","Florida",0.81,0.91,0.97,14.67,18.87,1,0,24
"df_sp270","Parke","Residential Improved","Reserve",0.81,1.11,1.15,10.14,15.29,0.99,0,7
"2.5%584","Parke","Residential Improved","Union",0.78,0.91,0.95,13.19,17.01,1,0,35
"2.5%585","Parke","Residential Improved","Greene",0.77,0.87,0.92,12.7,16.58,1,0,22
"1165","Perry","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1166","Perry","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1167","Perry","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp271","Perry","Commercial Improved","Countywide",0.67,0.9,0.94,12.39,17.28,0.99,0,7
"df_sp272","Perry","Residential Vacant","Countywide",0.42,0.91,1.07,15.9,29.52,1.01,0,5
"2.5%586","Perry","Residential Improved","Countywide",0.89,0.91,0.94,11.47,14.87,1.03,0,126
"2.5%587","Perry","Residential Improved","Anderson",0.74,0.91,0.97,17.05,23.94,1.07,0,21
"2.5%588","Perry","Residential Improved","Troy",0.89,0.9,0.95,10.34,12.42,1.03,0,105
"1168","Pike","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1169","Pike","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1170","Pike","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp273","Pike","Commercial Improved","Countywide",0.91,0.95,0.99,4.32,5.8,1,0,9
"df_sp274","Pike","Residential Vacant","Countywide",0.06,0.3,0.93,130.92,98.31,1.75,0,18
"2.5%589","Pike","Residential Improved","Countywide",0.94,0.96,0.98,15.5,25.34,1.05,0,170
"df_sp275","Pike","Residential Improved","Clay",0.98,1,1.05,10.92,19.99,1.04,0,17
"2.5%590","Pike","Residential Improved","Jefferson",0.89,0.92,0.96,8.02,10.46,1,0,37
"2.5%591","Pike","Residential Improved","Patoka",0.9,0.92,0.96,11.54,23.82,1.03,0,22
"2.5%592","Pike","Residential Improved","Washington",0.95,0.98,1.01,19.14,29.26,1.06,0,93
"1171","Porter","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1172","Porter","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1173","Porter","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%593","Porter","Commercial Improved","Countywide",0.84,0.91,0.96,15.88,23.42,1.02,0,35
"df_sp276","Porter","Commercial Improved","Center",0.74,0.91,0.96,17.59,27.32,0.95,0,9
"df_sp277","Porter","Commercial Improved","Portage",0.81,0.96,1.06,14.57,20.45,1.04,0,13
"df_sp278","Porter","Commercial Improved","Boone",0.89,0.92,0.95,13.29,21.68,1.01,0,12
"2.5%594","Porter","Residential Vacant","Countywide",0.75,0.85,0.91,26.6,35.55,1.08,0,115
"2.5%595","Porter","Residential Vacant","Boone",0.68,0.91,1,23.18,32.82,1.06,0,35
"2.5%596","Porter","Residential Vacant","Center",0.80975,0.87,0.99,20.6,28.3,0.99,0,39
"2.5%597","Porter","Residential Vacant","Liberty",0.56,0.58,0.78,35.84,43.64,1.15,0,33
"df_sp279","Porter","Residential Vacant","Portage",0.86,0.96,1.21,16.87,21.75,1,0,7
"2.5%598","Porter","Residential Improved","Countywide",0.94,0.95,0.96,14.36,20.13,1.02,0,2255
"2.5%599","Porter","Residential Improved","Boone",0.9,0.96,1,18.5,26,1.03,0,74
"2.5%600","Porter","Residential Improved","Center",0.93,0.95,0.96,13.2,17.44,1.01,0,685
"2.5%601","Porter","Residential Improved","Jackson",0.88,0.94,0.99,16.99,23.78,1,0,62
"2.5%602","Porter","Residential Improved","Liberty",0.95,0.96,0.98,12.05,17.97,1.01,0,118
"2.5%603","Porter","Residential Improved","Morgan",0.9,0.95,1,14.52,24.36,1.01,0,45
"2.5%604","Porter","Residential Improved","Pine",0.81,0.96,1.06,20,27.71,1.04,0,27
"2.5%605","Porter","Residential Improved","Pleasant",0.88975,0.95,0.98,12.77,16.93,1.01,0,62
"2.5%606","Porter","Residential Improved","Portage",0.94,0.95,0.96,15.32,21.78,1.03,0,623
"2.5%607","Porter","Residential Improved","Porter",0.91,0.95,0.98,13.7,20.13,1.03,0,116
"2.5%608","Porter","Residential Improved","Union",0.92,0.95,0.96,14.27,18.38,1.01,0,128
"2.5%609","Porter","Residential Improved","Washington",0.88,0.95,0.97,11.68,15.37,1,0,49
"2.5%610","Porter","Residential Improved","Westchester",0.92,0.95,0.97,14.52,19.7,1.02,0,263
"1174","Posey","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1175","Posey","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1176","Posey","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp280","Posey","Commercial Improved","Countywide",0.88,0.93,1.01,11.16,15.07,1.01,0,19
"df_sp281","Posey","Commercial Improved","Black",0.82,0.92,1.01,10.16,13.9,0.98,0,11
"df_sp282","Posey","Commercial Improved","Bethel",0.88,0.96,1.2,11.91,16.12,1.03,0,8
"2.5%611","Posey","Residential Vacant","Countywide",0.75,0.86,0.96,26.75,40.09,0.98,0,37
"df_sp283","Posey","Residential Vacant","Bethel",0.66,0.79,0.9,23.78,36.82,0.96,0,9
"2.5%612","Posey","Residential Vacant","Black",0.76,0.88,0.98,26.86,40.99,1,0,28
"2.5%613","Posey","Residential Improved","Countywide",0.91,0.92,0.93,12.04,16.18,1.01,0,336
"df_sp284","Posey","Residential Improved","Bethel",0.82,0.94,1.01,12.57,16.43,0.99,0,16
"2.5%614","Posey","Residential Improved","Black",0.9,0.92,0.92,13.24,18.29,1.01,0,149
"2.5%615","Posey","Residential Improved","Center",0.91,0.93,0.99,11.77,16.59,1,0,21
"2.5%616","Posey","Residential Improved","Harmony",0.89,0.9,0.97,10.77,15.08,1.01,0,23
"df_sp285","Posey","Residential Improved","Lynn",0.81,0.92,0.96,7.4,11.05,1.02,0,8
"2.5%617","Posey","Residential Improved","Marrs",0.91,0.94,1,9.24,10.84,1.01,0,55
"2.5%618","Posey","Residential Improved","Robb",0.86,0.93,0.96,12.16,16.93,1.01,0,21
"2.5%619","Posey","Residential Improved","Robinson",0.89,0.94,0.98,11.92,15,1.01,0,43
"1177","Pulaski","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1178","Pulaski","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1179","Pulaski","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp286","Pulaski","Commercial Improved","Countywide",0.81,0.97,1.01,17.92,29.54,1.01,0,18
"2.5%620","Pulaski","Residential Vacant","Countywide",0.7,0.92,0.97,33.54,53.75,1.15,0,38
"df_sp287","Pulaski","Residential Vacant","Franklin",0.19,0.71,0.97,56.8,70.75,0.83,0,12
"df_sp288","Pulaski","Residential Vacant","Rich Grove",0.7,0.74,1.12,18.59,22.39,0.95,0,5
"df_sp289","Pulaski","Residential Vacant","Harrison",0.41,0.9,0.97,39.78,65.89,2.32,0,12
"df_sp290","Pulaski","Residential Vacant","Van Buren",0.97,0.97,1.01,15.14,34.12,1.09,0,9
"2.5%621","Pulaski","Residential Improved","Countywide",0.93,0.95,0.96,13.04,22.25,1.04,0,328
"df_sp291","Pulaski","Residential Improved","Cass",0.79,0.85,0.94,21.73,35.92,1.08,0,17
"df_sp292","Pulaski","Residential Improved","Jefferson",0.9,0.94,0.99,14.61,24.2,1.06,0,17
"df_sp293","Pulaski","Residential Improved","Harrison",0.83,0.94,0.99,16.68,28.46,1,0,9
"2.5%622","Pulaski","Residential Improved","Indian Creek",0.92,0.95,1.06,11.1,14.12,1.03,0,22
"2.5%623","Pulaski","Residential Improved","Monroe",0.93,0.95,0.97,10.55,17.56,1.02,0,143
"2.5%624","Pulaski","Residential Improved","Salem",0.89,0.93,0.97,11.75,21.61,1.03,0,51
"df_sp294","Pulaski","Residential Improved","Tippecanoe",0.87,0.9,0.95,15.11,23.97,1.04,0,17
"2.5%625","Pulaski","Residential Improved","Van Buren",0.95,0.97,1.03,16.07,29.49,1.08,0,27
"2.5%626","Pulaski","Residential Improved","White Post",0.9,0.99,1.06,17.09,24.2,1.1,0,25
"1180","Putnam","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1181","Putnam","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1182","Putnam","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp295","Putnam","Commercial Improved","Countywide",0.88,0.92,0.94,18.69,37.04,1.3,0,17
"df_sp296","Putnam","Commercial Improved","Cloverdale",0.88,0.92,0.95,14.67,33.15,1.12,0,10
"df_sp297","Putnam","Commercial Improved","Greencastle",0.08,0.92,1.18,26.13,52.94,1.47,0,5
"2.5%627","Putnam","Residential Vacant","Countywide",0.76,0.82,0.9,27.5,39.9,1.32,0,51
"2.5%628","Putnam","Residential Vacant","Floyd",0.77,0.84,0.92,18.66,26.28,1.16,0,37
"df_sp298","Putnam","Residential Vacant","Clinton",0.2,0.72,1.08,56.07,70.92,1.77,0,14
"2.5%629","Putnam","Residential Improved","Countywide",0.88,0.9,0.91,10.89,17.83,1.04,0,338
"2.5%630","Putnam","Residential Improved","Clinton",0.84,0.9,0.96,15.05,24.97,1.07,0,25
"2.5%631","Putnam","Residential Improved","Cloverdale",0.85,0.91,0.96,12.09,18.07,1.06,0,49
"df_sp299","Putnam","Residential Improved","Floyd",0.81,0.88,0.95,9.07,11.59,1.02,0,18
"2.5%632","Putnam","Residential Improved","Franklin",0.83,0.9,0.92,11.36,17.39,1.01,0,29
"2.5%633","Putnam","Residential Improved","Greencastle",0.86,0.9,0.91,10.87,18.66,1.05,0,148
"df_sp300","Putnam","Residential Improved","Jackson",0.8,0.86,0.95,12.98,17.23,1.04,0,10
"df_sp301","Putnam","Residential Improved","Marion",0.83,0.9,0.91,7.2,9.53,1.02,0,15
"df_sp302","Putnam","Residential Improved","Monroe",0.82,0.88,0.93,9.71,13.44,0.99,0,14
"df_sp303","Putnam","Residential Improved","Russell",0.83,0.9,1.06,9.97,13.66,1,0,7
"df_sp304","Putnam","Residential Improved","Warren",0.81,0.92,1.01,9.23,10.99,1.05,0,7
"df_sp305","Putnam","Residential Improved","Washington",0.84,0.9,0.93,6.21,7.68,1.02,0,16
"1183","Randolph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1184","Randolph","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1185","Randolph","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1186","Randolph","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp306","Randolph","Residential Vacant","Countywide",0.11,0.27,0.64,81.13,81.14,1.9,0,11
"2.5%634","Randolph","Residential Improved","Countywide",0.95,0.97,0.99,11.79,15.04,1.03,0,269
"df_sp307","Randolph","Residential Improved","Franklin",0.86,1,1.11,11.85,17.67,1.02,0,7
"df_sp308","Randolph","Residential Improved","Green",0.71,1.03,1.05,8.25,15.12,1,0,5
"df_sp309","Randolph","Residential Improved","Greensfork",0.83,0.97,1.2,18.11,23.16,1.05,0,12
"2.5%635","Randolph","Residential Improved","Monroe",0.91,0.95,1.01,12.61,16.96,1.04,0,56
"df_sp310","Randolph","Residential Improved","Stoney Creek",0.85,0.93,1.1,12.46,14.11,1.06,0,6
"df_sp311","Randolph","Residential Improved","Union",0.81,0.96,1.03,12.99,16.44,1,0,12
"2.5%636","Randolph","Residential Improved","Washington",0.8895,0.95,1.05,9.62,10.83,1.03,0,21
"2.5%637","Randolph","Residential Improved","Wayne",0.91,0.98,1.01,11.03,13.88,1.03,0,36
"2.5%638","Randolph","Residential Improved","White River",0.93,0.96,0.99,11.3,14.18,1.02,0,114
"1187","Ripley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1188","Ripley","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1189","Ripley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%639","Ripley","Commercial Improved","Countywide",0.58,0.77,1.02,40.33,50.64,1.09,0,23
"2.5%640","Ripley","Residential Vacant","Countywide",0.38,0.46,0.67,64.63,66.75,1.54,0,46
"2.5%641","Ripley","Residential Improved","Countywide",0.85,0.88,0.91,20.77,29.39,1.05,0,178
"2.5%642","Ripley","Residential Improved","Brown",0.76,0.83,0.93,25.7,34.84,1.12,0,44
"2.5%643","Ripley","Residential Improved","Center",0.81,0.93,0.99,26.85,34.06,1.19,0,43
"2.5%644","Ripley","Residential Improved","Adams",0.86,0.89,0.93,13.62,22.61,0.98,0,30
"df_sp312","Ripley","Residential Improved","Johnson",0.71,0.85,0.89,17.14,23.92,1.01,0,19
"2.5%645","Ripley","Residential Improved","Laughery",0.85,0.91,0.93025,13.84,21.68,1.01,0,42
"1190","Rush","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1191","Rush","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1192","Rush","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1193","Rush","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1194","Rush","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%646","Rush","Residential Improved","Countywide",0.96,0.98,0.99,10.39,17,1.01,0,150
"2.5%647","Rush","Residential Improved","Rushville",0.96,0.99,1,9.05,15.98,1.01,0,78
"2.5%648","Rush","Residential Improved","Anderson",0.94,0.96,0.99025,11.81,18.15,1.01,0,72
"1195","Scott","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1196","Scott","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp313","Scott","Commercial Vacant","Countywide",1.02,1.02,1.14,2.51,5.1,1,0,5
"df_sp314","Scott","Commercial Improved","Countywide",0.73,0.92,1.04,16.93,20.62,1.03,0,10
"2.5%649","Scott","Residential Vacant","Countywide",0.55,0.68,0.76,38.13,51.27,1.07,0,76
