"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"df_sp228","Putnam","Residential Improved","Washington",0.82,0.93,1,10.64,14.72,1.04,0,7
"1235","Randolph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1236","Randolph","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1237","Randolph","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1238","Randolph","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1239","Randolph","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%378","Randolph","Residential Improved","Countywide",0.95,0.97,0.99,10.78,13.71,1.02,0,126
"df_sp229","Randolph","Residential Improved","Franklin",0.73,0.9,1.14,10.75,16.5,1.02,0,5
"1240","Randolph","Residential Improved","Green",NA,NA,NA,NA,NA,NA,NA,0
"1241","Randolph","Residential Improved","Greensfork",NA,NA,NA,NA,NA,NA,NA,0
"2.5%379","Randolph","Residential Improved","Monroe",0.93,0.97,1,8.8,11.19,1.02,0,31
"df_sp230","Randolph","Residential Improved","Stoney Creek",0.88,0.99,1.18,8.59,11.31,1.01,0,5
"df_sp231","Randolph","Residential Improved","Union",0.84,0.97,1.02,10.85,15.7,1.03,0,7
"df_sp232","Randolph","Residential Improved","Washington",0.85,0.98,1.11,10.99,13.61,1.02,0,7
"2.5%380","Randolph","Residential Improved","Wayne",0.91,0.98,1.06,11.45,14.45,1.03,0,21
"2.5%381","Randolph","Residential Improved","White River",0.91,0.97,1,11.53,14.89,1.02,0,50
"1242","Ripley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1243","Ripley","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1244","Ripley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp233","Ripley","Commercial Improved","Countywide",0.8,0.95,1.08,13.87,16.91,1.05,0,7
"df_sp234","Ripley","Residential Vacant","Countywide",0.86,0.92,1.09,13.41,18.4,1.03,0,7
"2.5%382","Ripley","Residential Improved","Countywide",0.89,0.91,0.93,12.26,17.92,1.03,0,186
"2.5%383","Ripley","Residential Improved","Brown",0.86,0.97,1.11,13.36,15.72,1.02,0,31
"2.5%384","Ripley","Residential Improved","Center",0.88,0.93,0.97,15.9,28.83,1.07,0,33
"2.5%385","Ripley","Residential Improved","Adams",0.87,0.92,0.950499999999999,8.65,11.5,1.01,0,25
"df_sp235","Ripley","Residential Improved","Johnson",0.84,0.9,0.94,8.23,10.71,1,0,17
"2.5%386","Ripley","Residential Improved","Laughery",0.85,0.91,0.93,11.75,15.4,1.02,0,80
"1245","Rush","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1246","Rush","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1247","Rush","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1248","Rush","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1249","Rush","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%387","Rush","Residential Improved","Countywide",0.95,0.96,0.99,8.28,11.41,1,0,61
"2.5%388","Rush","Residential Improved","Rushville",0.95,0.98,1.01,8.5,11.69,1,0,36
"2.5%389","Rush","Residential Improved","Anderson",0.92,0.96,0.99,7.62,11.07,1,0,25
"1250","Scott","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1251","Scott","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1252","Scott","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp236","Scott","Commercial Improved","Countywide",0.73,0.97,1.03,13.83,18.04,1.01,0,7
"df_sp237","Scott","Residential Vacant","Countywide",0.8,0.89,0.91,9.37,12.84,0.99,0,13
"2.5%390","Scott","Residential Improved","Countywide",0.88,0.91,0.93,10.4,13.7,1.01,0,184
"df_sp238","Scott","Residential Improved","Finley",0.83,0.92,0.95,8.65,11.55,1.02,0,10
"2.5%391","Scott","Residential Improved","Jennings",0.86,0.91,0.95,9.8,13.68,1.02,0,23
"df_sp239","Scott","Residential Improved","Johnson",0.89,0.92,0.96,7.58,10.42,1.03,0,15
"2.5%392","Scott","Residential Improved","Lexington",0.79,0.91,0.98,13.02,15.29,1.03,0,22
"2.5%393","Scott","Residential Improved","Vienna",0.88,0.9,0.93,10.55,14.1,1.01,0,114
"1253","Shelby","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1254","Shelby","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1255","Shelby","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1256","Shelby","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1257","Shelby","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%394","Shelby","Residential Improved","Countywide",0.89,0.91,0.93,10.16,12.68,1.01,0,180
"df_sp240","Shelby","Residential Improved","Hanover",0.9,0.98,1.09,5.04,7.12,1.01,0,5
"df_sp241","Shelby","Residential Improved","Jackson",0.86,0.91,1.03,8.36,9.95,1,0,10
"df_sp242","Shelby","Residential Improved","Moral",0.87,0.91,1.02,10.94,15.2,1.02,0,18
"1258","Shelby","Residential Improved","Noble",NA,NA,NA,NA,NA,NA,NA,0
"2.5%395","Shelby","Residential Improved","Addison",0.87,0.9,0.93,10.46,12.67,1.02,0,120
"df_sp243","Shelby","Residential Improved","Marion",0.86,0.92,0.93,2.76,3.67,1,0,5
"df_sp244","Shelby","Residential Improved","Brandywine",0.87,0.94,1.01,11.37,17.15,0.99,0,9
"1259","Shelby","Residential Improved","Shelby",NA,NA,NA,NA,NA,NA,NA,0
"1260","Spencer","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1261","Spencer","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1262","Spencer","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1263","Spencer","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp245","Spencer","Residential Vacant","Countywide",0.87,0.89,0.92,5.42,9.67,1.01,0,7
"df_sp246","Spencer","Residential Vacant","Carter",0.87,0.89,0.92,5.42,9.67,1.01,0,7
"1264","Spencer","Residential Vacant","Clay",NA,NA,NA,NA,NA,NA,NA,0
"2.5%396","Spencer","Residential Improved","Countywide",0.9,0.91,0.91,7.09,9.29,1.01,0,120
"df_sp247","Spencer","Residential Improved","Carter",0.87,0.9,0.96,8.01,10.07,0.99,0,18
"2.5%397","Spencer","Residential Improved","Clay",0.89,0.91,0.92,6.03,8.52,1,0,40
"df_sp248","Spencer","Residential Improved","Grass",0.86,0.91,0.91,6.23,10.28,0.99,0,6
"df_sp249","Spencer","Residential Improved","Hammond",0.85,0.91,0.95,6.07,7.83,1.03,0,9
"df_sp250","Spencer","Residential Improved","Harrison",0.86,0.91,0.91,7.65,13.29,1.01,0,6
"df_sp251","Spencer","Residential Improved","Luce",0.85,0.91,0.96,6.89,8.69,1.02,0,13
"2.5%398","Spencer","Residential Improved","Ohio",0.86,0.91,0.99,8.44,9.87,0.99,0,28
"1265","St. Joseph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1266","St. Joseph","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1267","St. Joseph","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%399","St. Joseph","Commercial Improved","Countywide",0.82,0.91,1,13.49,16.77,0.99,0,24
"df_sp252","St. Joseph","Residential Vacant","Countywide",0.35,0.76,1.06,49.16,63.89,1.05,0,13
"2.5%400","St. Joseph","Residential Improved","Countywide",0.93,0.94,0.95,13.23,17.36,1.01,0,2337
"2.5%401","St. Joseph","Residential Improved","Centre",0.91,0.93,0.95,13.38,17.61,1.02,0,203
"2.5%402","St. Joseph","Residential Improved","Clay",0.93,0.95,0.96,12.42,16.6,1.01,0,423
"2.5%403","St. Joseph","Residential Improved","German",0.88,0.92,0.94,13.01,17.92,1.03,0,115
"2.5%404","St. Joseph","Residential Improved","Greene",0.83,0.9,0.95,12.29,17.05,1,0,32
"2.5%405","St. Joseph","Residential Improved","Harris",0.92,0.93,0.95,10.64,14.66,1.01,0,287
"2.5%406","St. Joseph","Residential Improved","Liberty",0.88,0.92,0.98,12.06,16.12,1,0,47
"2.5%407","St. Joseph","Residential Improved","Lincoln",0.89,0.92,0.99,15.07,19.94,1,0,32
"df_sp253","St. Joseph","Residential Improved","Madison",0.81,0.94,1.06,13.14,19.41,1.03,0,11
"2.5%408","St. Joseph","Residential Improved","Olive",0.88,0.94,1,11.14,13.59,0.98,0,42
"2.5%409","St. Joseph","Residential Improved","Penn",0.87,0.9,0.94,14.25,18.25,1.01,0,192
"2.5%410","St. Joseph","Residential Improved","Portage",0.95,0.96,0.97,14.1,17.85,1.01,0,851
"2.5%411","St. Joseph","Residential Improved","Union",0.86,0.9,0.95,12.22,17.82,1.01,0,28
"2.5%412","St. Joseph","Residential Improved","Warren",0.86,0.92,0.94,12.73,16.6,0.99,0,74
"1268","Starke","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1269","Starke","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1270","Starke","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%413","Starke","Commercial Improved","Countywide",0.9,0.92,1,7.28,10.06,1.03,0,23
"2.5%414","Starke","Residential Vacant","Countywide",0.89,0.92,0.93,10.44,14.16,1.03,0,57
"df_sp254","Starke","Residential Vacant","California",0.79,0.94,1,10.88,14.68,1.08,0,10
"df_sp255","Starke","Residential Vacant","Center",0.85,0.91,0.97,10.41,14,1,0,13
"df_sp256","Starke","Residential Vacant","Davis",0.81,0.9,1.07,11.64,17.19,1,0,8
"df_sp257","Starke","Residential Vacant","North Bend",0.83,0.9,0.92,9.21,12.79,1.01,0,17
"1271","Starke","Residential Vacant","Railroad",NA,NA,NA,NA,NA,NA,NA,0
"df_sp258","Starke","Residential Vacant","Washington",0.86,0.93,0.99,8.03,11.48,1,0,6
"2.5%415","Starke","Residential Improved","Countywide",0.91,0.91,0.92,9.31,11.91,1.01,0,628
"2.5%416","Starke","Residential Improved","California",0.9,0.92,0.96,9.47,11.98,1,0,75
"2.5%417","Starke","Residential Improved","Center",0.88,0.91,0.92,9.38,12.03,1.01,0,182
"2.5%418","Starke","Residential Improved","Davis",0.86,0.92,0.96,6.68,8.16,1,0,29
"df_sp259","Starke","Residential Improved","Jackson",0.79,0.93,0.98,8.66,11.59,1,0,10
"2.5%419","Starke","Residential Improved","North Bend",0.85,0.9,0.91,8.74,11.63,1.01,0,42
"2.5%420","Starke","Residential Improved","Oregon",0.88,0.92,0.94,9.35,11.68,1.01,0,105
"df_sp260","Starke","Residential Improved","Railroad",0.88,0.91,0.93,11.02,16.25,1.02,0,18
"2.5%421","Starke","Residential Improved","Washington",0.89,0.9,0.94,9.52,11.74,1,0,55
"2.5%422","Starke","Residential Improved","Wayne",0.9,0.91,0.93,9.45,12.19,1.01,0,112
"1272","Steuben","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1273","Steuben","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1274","Steuben","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp261","Steuben","Commercial Improved","Countywide",0.77,0.85,1.09,18.35,23.32,1.02,0,11
"1275","Steuben","Commercial Improved","Pleasant",NA,NA,NA,NA,NA,NA,NA,0
"df_sp262","Steuben","Commercial Improved","Clear Lake",0.76,0.85,1.01,18.98,28.71,1.05,0,7
"df_sp263","Steuben","Residential Vacant","Countywide",0.79,0.85,1.05,17.07,19.96,1.01,0,13
"1276","Steuben","Residential Vacant","Pleasant",NA,NA,NA,NA,NA,NA,NA,0
"df_sp264","Steuben","Residential Vacant","Clear Lake",0.79,0.85,1.05,17.91,20.18,1.02,0,12
"2.5%423","Steuben","Residential Improved","Countywide",0.98,0.99,1,15.61,52.56,1.06,0,349
"2.5%424","Steuben","Residential Improved","Clear Lake",0.98,1.01,1.04,9.16,16.43,1.05,0,26
"2.5%425","Steuben","Residential Improved","Jackson",0.93,1,1.06,12.08,16.39,1.04,0,25
"2.5%426","Steuben","Residential Improved","Jamestown",0.95,0.98,1.01,12.73,17,1.02,0,56
"2.5%427","Steuben","Residential Improved","Otsego",0.91,0.95,1.01,11.49,14.45,1.01,0,47
"2.5%428","Steuben","Residential Improved","Pleasant",0.96,0.99,1,21.02,72.81,1.11,0,156
"2.5%429","Steuben","Residential Improved","Salem",0.91975,0.98,1.01,9.34,11.58,1.01,0,38
"1277","Sullivan","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1278","Sullivan","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1279","Sullivan","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp265","Sullivan","Commercial Improved","Countywide",0.82,1.02,1.07,16.11,21.12,1.02,0,15
"1280","Sullivan","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%430","Sullivan","Residential Improved","Countywide",0.9,0.92,0.94,12.89,16.26,1.03,0,147
"2.5%431","Sullivan","Residential Improved","Cass",0.88,0.94,0.99,13.31,16,1.03,0,46
"df_sp266","Sullivan","Residential Improved","Haddon",0.86,0.99,1.14,10.15,13.33,0.99,0,8
"2.5%432","Sullivan","Residential Improved","Hamilton",0.88,0.91,0.94,12.54,16.51,1.03,0,93
"1281","Switzerland","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1282","Switzerland","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1283","Switzerland","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp267","Switzerland","Commercial Improved","Countywide",0.84,0.92,1.14,16.26,20.19,1.02,0,8
"1284","Switzerland","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%433","Switzerland","Residential Improved","Countywide",0.89,0.92,0.96,11.22,13.61,1.03,0,55
"2.5%434","Switzerland","Residential Improved","Craig",0.87,0.91,0.98,10.88,12.92,1.04,0,36
"df_sp268","Switzerland","Residential Improved","Cotton",0.73,0.9,1.04,11.22,15,1,0,8
"df_sp269","Switzerland","Residential Improved","Jefferson",0.85,0.94,1.12,12.22,14.22,1.02,0,11
"1285","Tipton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1286","Tipton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1287","Tipton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp270","Tipton","Commercial Improved","Countywide",0.84,0.95,0.97,9.05,12.42,1.02,0,9
"1288","Tipton","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%435","Tipton","Residential Improved","Countywide",0.92,0.95,0.96,13.47,17.03,1.03,0,317
"2.5%436","Tipton","Residential Improved","Cicero",0.91,0.95,0.97,14.04,17.37,1.03,0,232
"df_sp271","Tipton","Residential Improved","Jefferson",0.87,0.95,1.08,11.77,14.67,1.02,0,13
"2.5%437","Tipton","Residential Improved","Liberty",0.89,0.95,0.97,12.04,16.62,1.02,0,41
"df_sp272","Tipton","Residential Improved","Madison",0.88,0.95,1.03,11.38,15.86,1.03,0,11
"df_sp273","Tipton","Residential Improved","Prairie",0.9,0.95,0.99,11.26,18.82,1.03,0,9
"df_sp274","Tipton","Residential Improved","Wildcat",0.87,0.95,1.23,13.07,16.92,1.01,0,11
"1289","Union","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1290","Union","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1291","Union","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1292","Union","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1293","Union","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%438","Union","Residential Improved","Countywide",0.9,0.95,1,13.76,16.17,1.02,0,85
"df_sp275","Union","Residential Improved","Brownsville",0.88,0.95,1.06,13.16,15.34,1.01,0,17
"df_sp276","Union","Residential Improved","Harrison",0.89,0.95,1.09,12.15,14.42,1.02,0,14
"2.5%439","Union","Residential Improved","Center",0.88,0.95,1,14.34,17.08,1.03,0,54
"1294","Vanderburgh","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp277","Vanderburgh","Industrial Improved","Countywide",0.62,0.69,0.97,12.25,19.65,1.06,0,5
"1295","Vanderburgh","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%440","Vanderburgh","Commercial Improved","Countywide",0.79,0.86,0.94,18.64,26.75,0.97,0,24
"1296","Vanderburgh","Commercial Improved","Center",NA,NA,NA,NA,NA,NA,NA,0
"df_sp278","Vanderburgh","Commercial Improved","Knight",0.85,0.91,0.94,12.35,17.52,1,0,12
"df_sp279","Vanderburgh","Commercial Improved","Pigeon",0.6,0.74,0.96,28.94,42.5,1.1,0,8
"1297","Vanderburgh","Commercial Improved","Armstrong",NA,NA,NA,NA,NA,NA,NA,0
"1298","Vanderburgh","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%441","Vanderburgh","Residential Improved","Countywide",0.92,0.93,0.93,13.59,18.14,1.01,0,1351
"df_sp280","Vanderburgh","Residential Improved","Armstrong",0.9,0.99,1.14,13.93,16.94,1.03,0,15
"2.5%442","Vanderburgh","Residential Improved","Center",0.91,0.92,0.94,13.7,20.75,1.01,0,403
"2.5%443","Vanderburgh","Residential Improved","Perry",0.89,0.91,0.94,14.7,18.9,1.02,0,151
"2.5%444","Vanderburgh","Residential Improved","Knight",0.89,0.92,0.94,13.63,16.5,1.01,0,531
"2.5%445","Vanderburgh","Residential Improved","Pigeon",0.94,0.97,1.03,13.57,16.6,1.02,0,136
"2.5%446","Vanderburgh","Residential Improved","Scott",0.9,0.92,0.94,10.32,14.39,1,0,115
"1299","Vermillion","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1300","Vermillion","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1301","Vermillion","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp281","Vermillion","Commercial Improved","Countywide",0.82,0.99,1.09,11.58,15.06,1.03,0,7
"df_sp282","Vermillion","Residential Vacant","Countywide",0.86,0.97,1.14,12.67,14.6,0.99,0,12
"2.5%447","Vermillion","Residential Improved","Countywide",0.88,0.9,0.92,13.9,17.63,1.01,0,195
"2.5%448","Vermillion","Residential Improved","Clinton",0.86975,0.9,0.92,14.13,17.66,1.02,0,133
"df_sp283","Vermillion","Residential Improved","Eugene",0.8,0.91,1,11.52,15.65,0.98,0,11
"2.5%449","Vermillion","Residential Improved","Helt",0.85,0.91,0.99,14.55,19.77,1,0,27
"df_sp284","Vermillion","Residential Improved","Highland",0.78,0.92,0.99,14.44,18.68,0.99,0,16
"df_sp285","Vermillion","Residential Improved","Vermillion",0.83,0.93,1.03,8.63,11.7,1,0,8
"1302","Vigo","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1303","Vigo","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1304","Vigo","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%450","Vigo","Commercial Improved","Countywide",0.82,0.9,0.95,13.67,17.35,1,0,28
"2.5%451","Vigo","Residential Vacant","Countywide",0.87,0.98,1.02,14.85,20.47,0.97,0,22
"2.5%452","Vigo","Residential Improved","Countywide",0.88,0.9,0.92,14.37,17.16,1.03,0,724
"df_sp286","Vigo","Residential Improved","Fayette",0.86,0.95,1,14.98,18.67,1.02,0,17
"2.5%453","Vigo","Residential Improved","Harrison",0.88,0.9,0.93,14.89,17.03,1.03,0,401
"2.5%454","Vigo","Residential Improved","Honey Creek",0.87,0.9,0.94,14.62,18.22,1.03,0,75
"2.5%455","Vigo","Residential Improved","Lost Creek",0.85,0.9,0.93,13.48,17.24,1.02,0,87
"2.5%456","Vigo","Residential Improved","Otter Creek",0.87,0.89,0.94,14.56,18.33,1.04,0,63
"2.5%457","Vigo","Residential Improved","Pierson",0.85,0.92,1.03,13.45,16.65,1.02,0,20
"df_sp287","Vigo","Residential Improved","Riley",0.86,0.9,0.96,6.71,8.41,1.02,0,19
"2.5%458","Vigo","Residential Improved","Sugar Creek",0.86,0.91,1,14.47,17.45,1.04,0,32
"1305","Wabash","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1306","Wabash","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1307","Wabash","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp288","Wabash","Commercial Improved","Countywide",0.76,0.94,0.94,14.36,24.23,1,0,11
"1308","Wabash","Commercial Improved","Chester",NA,NA,NA,NA,NA,NA,NA,0
"df_sp289","Wabash","Commercial Improved","Noble",0.76,0.94,0.94,14.36,24.23,1,0,11
"1309","Wabash","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%459","Wabash","Residential Improved","Countywide",0.9,0.91,0.92,11.6,14.67,1.02,0,631
"2.5%460","Wabash","Residential Improved","Chester",0.89,0.91,0.94,13.04,16.62,1.01,0,147
"2.5%461","Wabash","Residential Improved","Lagro",0.87,0.91,0.98,10.95,14.02,1.03,0,29
"2.5%462","Wabash","Residential Improved","Liberty",0.86,0.9,0.97025,11.07,14.45,1.02,0,26
"2.5%463","Wabash","Residential Improved","Noble",0.88,0.91,0.92,11.51,14.26,1.02,0,366
"df_sp290","Wabash","Residential Improved","Paw Paw",0.9,0.93,0.99,7.04,9.33,1.03,0,18
"2.5%464","Wabash","Residential Improved","Pleasant",0.88,0.91,0.98,9.83,12.55,1.03,0,28
"df_sp291","Wabash","Residential Improved","Waltz",0.88,0.95,0.98,10.19,15.84,1.02,0,17
"1310","Warrick","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp292","Warrick","Industrial Improved","Countywide",0.96,0.99,1.06,5.85,8.38,0.97,0,6
"df_sp293","Warrick","Commercial Vacant","Countywide",0.93,0.94,0.95,2.32,3.92,1.01,0,6
"2.5%465","Warrick","Commercial Improved","Countywide",0.8495,0.92,0.94,13.72,19.13,1.02,0,23
"df_sp294","Warrick","Commercial Improved","Boon",0.85,0.93,1.03,14.5,19.26,1.07,0,10
"df_sp295","Warrick","Commercial Improved","Ohio",0.82,0.89,0.94,13.29,19.41,0.99,0,13
"2.5%466","Warrick","Residential Vacant","Countywide",0.95,0.97,0.98,8.54,12.05,1.02,0,139
"df_sp296","Warrick","Residential Vacant","Hart",0.9,0.95,1.1,7.66,10.08,1.03,0,7
"2.5%467","Warrick","Residential Vacant","Boon",0.97,0.98,0.98,5.62,8.69,1.02,0,40
"df_sp297","Warrick","Residential Vacant","Campbell",0.86,0.91,1.17,11.97,15.39,1.02,0,7
"1311","Warrick","Residential Vacant","Greer",NA,NA,NA,NA,NA,NA,NA,0
"2.5%468","Warrick","Residential Vacant","Ohio",0.93,0.95,0.98,9.19,12.57,1.02,0,83
"2.5%469","Warrick","Residential Improved","Countywide",0.9,0.91,0.92,11.09,15.51,1.01,0,954
"df_sp298","Warrick","Residential Improved","Anderson",0.94,0.97,1.09,7.81,10.11,1.02,0,6
"2.5%470","Warrick","Residential Improved","Boon",0.89,0.91,0.93,12.99,17.99,1.01,0,216
"df_sp299","Warrick","Residential Improved","Campbell",0.7,0.91,0.95,11.17,15.26,1.03,0,11
"df_sp300","Warrick","Residential Improved","Greer",0.88,0.92,1,9.63,13.59,1.02,0,15
"df_sp301","Warrick","Residential Improved","Hart",0.88,0.92,0.96,10.78,16.41,1.01,0,15
"df_sp302","Warrick","Residential Improved","Pigeon",0.75,0.97,1.06,12.77,18.93,1,0,11
"2.5%471","Warrick","Residential Improved","Ohio",0.9,0.91,0.92,10.49,14.71,1.01,0,671
"df_sp303","Warrick","Residential Improved","Skelton",0.87,0.91,1.01,7.71,9.05,0.99,0,9
"1312","Washington","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1313","Washington","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1314","Washington","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp304","Washington","Commercial Improved","Countywide",0.91,0.92,1.17,6.16,11.74,1.02,0,5
"df_sp305","Washington","Residential Vacant","Countywide",0.86,1,1.18,9.15,12.3,1.02,0,5
"2.5%472","Washington","Residential Improved","Countywide",0.87,0.91,0.92,13.17,16.71,1.01,0,180
"df_sp306","Washington","Residential Improved","Brown",0.78,0.92,0.98,7.6,10.14,1.03,0,5
"df_sp307","Washington","Residential Improved","Franklin",0.87,0.91,1.05,11.55,14.21,1.01,0,16
"df_sp308","Washington","Residential Improved","Howard",0.85,0.92,0.99,10.61,13.62,1.02,0,13
"2.5%473","Washington","Residential Improved","Pierce",0.81,0.91,1,13.52,17.09,1.01,0,21
"df_sp309","Washington","Residential Improved","Polk",0.86,0.92,0.97,9.55,13.59,1.01,0,9
"df_sp310","Washington","Residential Improved","Posey",0.81,0.85,0.97,12.51,14.42,1,0,9
"2.5%474","Washington","Residential Improved","Washington",0.86,0.9,0.92,14.2,18.17,1.01,0,107
"1315","Wayne","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1316","Wayne","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1317","Wayne","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1318","Wayne","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1319","Wayne","Commercial Improved","Center",NA,NA,NA,NA,NA,NA,NA,0
"1320","Wayne","Commercial Improved","Wayne",NA,NA,NA,NA,NA,NA,NA,0
"1321","Wayne","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%475","Wayne","Residential Improved","Countywide",0.92,0.93,0.94,7.31,10.34,1.01,0,291
"1322","Wayne","Residential Improved","Dalton",NA,NA,NA,NA,NA,NA,NA,0
"1323","Wayne","Residential Improved","Clay",NA,NA,NA,NA,NA,NA,NA,0
"2.5%476","Wayne","Residential Improved","Center",0.87,0.92,0.93,6.34,8.02,1,0,43
"df_sp311","Wayne","Residential Improved","Franklin",0.86,0.9,1.05,5.09,8.04,1.02,0,5
"df_sp312","Wayne","Residential Improved","Jackson",0.86,0.94,0.96,6.46,8.08,1.01,0,12
"df_sp313","Wayne","Residential Improved","Jefferson",0.89,0.93,0.96,5.33,8.06,1,0,13
"2.5%477","Wayne","Residential Improved","Wayne",0.92,0.94,0.95,7.64,11.02,1.01,0,206
"1324","Wayne","Residential Improved","Abington",NA,NA,NA,NA,NA,NA,NA,0
"1325","Wayne","Residential Improved","Boston",NA,NA,NA,NA,NA,NA,NA,0
"1326","Wayne","Residential Improved","Greene",NA,NA,NA,NA,NA,NA,NA,0
"1327","Wayne","Residential Improved","New Garden",NA,NA,NA,NA,NA,NA,NA,0
"1328","Wayne","Residential Improved","Washington",NA,NA,NA,NA,NA,NA,NA,0
"1329","Wayne","Residential Improved","Webster",NA,NA,NA,NA,NA,NA,NA,0
