"SaleID","County","Township","TaxDistrict","ParcelNumber","PropertyClass","PostedAV","CurrentAV","SalePrice","PostedSaleRatio","SaleRatio","PostedExplanation","Explanation","Reclassified"
"C03-2023-0031585","Bartholomew","Clay",1,"03-96-23-140-003.600-001",500,20200,20200,25500,0.792156862745098,0.792156862745098,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030482","Bartholomew","Clay",1,"03-96-22-440-002.000-001",540,83900,124800,175000,0.479428571428571,0.713142857142857,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030473","Bartholomew","Clay",1,"03-96-27-210-005.800-001",510,43200,98700,128000,0.3375,0.77109375,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030474","Bartholomew","Clay",1,"03-96-27-210-005.900-001",510,69700,160600,75000,0.929333333333333,2.14133333333333,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030562","Bartholomew","Clay",1,"03-96-27-210-007.200-001",510,86800,149500,180000,0.482222222222222,0.830555555555556,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030721","Bartholomew","Clay",1,"03-96-27-240-012.400-001",510,59400,155300,155000,0.383225806451613,1.00193548387097,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031244","Bartholomew","Clay",1,"03-96-27-240-005.500-001",510,93500,115700,127000,0.736220472440945,0.911023622047244,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031620","Bartholomew","Clay",1,"03-96-27-210-005.900-001",510,96700,160600,179900,0.537520844913841,0.892718176764869,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032185","Bartholomew","Clay",1,"03-96-27-240-006.600-001",510,106700,173900,179900,0.593107281823235,0.966648137854364,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032400","Bartholomew","Clay",1,"03-96-27-240-009.100-001",510,48400,145000,150000,0.322666666666667,0.966666666666667,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030807","Bartholomew","Clay",1,"03-96-13-230-003.500-001",510,134600,189000,130000,1.03538461538462,1.45384615384615,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031179","Bartholomew","Clay",1,"03-96-13-230-003.500-001",510,134400,189000,199900,0.672336168084042,0.945472736368184,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031323","Bartholomew","Clay",1,"03-96-13-230-006.401-001",510,130000,167100,210000,0.619047619047619,0.795714285714286,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032003","Bartholomew","Clay",1,"03-96-13-230-009.600-001",511,145800,169800,205000,0.711219512195122,0.828292682926829,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030487","Bartholomew","Clay",1,"03-97-19-120-001.100-001",510,351600,408200,440000,0.799090909090909,0.927727272727273,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030540","Bartholomew","Clay",1,"03-97-19-110-001.300-001",510,564200,614700,575000,0.981217391304348,1.06904347826087,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030693","Bartholomew","Clay",1,"03-97-19-120-000.900-001",510,273500,288700,333650,0.819721264798441,0.865277985913382,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031490","Bartholomew","Clay",1,"03-97-19-110-001.100-001",510,450000,462600,630000,0.714285714285714,0.734285714285714,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030544","Bartholomew","Clay",1,"03-96-24-230-000.600-001",510,349800,396600,350000,0.999428571428571,1.13314285714286,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031434","Bartholomew","Clay",1,"03-97-30-000-000.205-001",510,438400,507400,635000,0.690393700787402,0.799055118110236,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030658","Bartholomew","Clay",2,"03-96-15-320-900.017-002",550,176300,233400,275000,0.641090909090909,0.848727272727273,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031035","Bartholomew","Clay",2,"03-96-15-320-900.024-002",550,198800,234700,290000,0.68551724137931,0.809310344827586,"Included In Study","ON RATIO STUDY",FALSE
